WTP,TestDate,RawWaterTotalViolation,wqc_raw_total_min,wqc_raw_total_avg,wqc_raw_total_max
North Hummock,20/2/2022,Manganese (Mn),0.02,0.03,0.03
Sungai Tengi,20/2/2022,pH,5.15,5.54,6
Sungai Tengi,20/2/2022,Color,40,320,1040
Sungai Tengi,20/2/2022,Turbidity,5.76,68.56,332
Sungai Tengi,20/2/2022,Ferum/Iron (Fe),0.47,0.92,1.79
Sungai Tengi,20/2/2022,Ammonia (NH4),0.4,0.4,0.4
Sungai Tengi,20/2/2022,Manganese (Mn),0.04,0.22,0.57
Sungai Pangsoon,20/2/2022,Ammonia (NH4),0,0,0
Sungai Pangsoon,20/2/2022,Manganese (Mn),0,0,0
Sungai Lolo - Baru,20/2/2022,pH,7.35,7.47,7.52
Sungai Lolo - Baru,20/2/2022,Color,0,0,0
Sungai Lolo - Baru,20/2/2022,Turbidity,1.8,1.91,2.04
Sungai Lolo - Baru,20/2/2022,Ferum/Iron (Fe),0,0,0
Rantau Panjang,20/2/2022,Manganese (Mn),0.11,0.16,0.26
Labohan Dagang,20/2/2022,pH,6.9,7.27,7.58
Labohan Dagang,20/2/2022,Color,3,6.08,9
Sungai Dusun,20/2/2022,Ammonia (NH4),0.09,0.09,0.09
Sungai Dusun,20/2/2022,Manganese (Mn),0.01,0.01,0.01
Labohan Dagang,20/2/2022,Turbidity,1.46,1.72,2.17
Labohan Dagang,20/2/2022,Ferum/Iron (Fe),0.06,0.06,0.06
Labohan Dagang,20/2/2022,Ammonia (NH4),0.08,0.08,0.09
Labohan Dagang,20/2/2022,Manganese (Mn),0.02,0.03,0.03
Cheras Batu 11,20/2/2022,pH,6.6,6.67,6.74
Cheras Batu 11,20/2/2022,Color,201,369.54,811
Cheras Batu 11,20/2/2022,Turbidity,118,249.25,782
Cheras Batu 11,20/2/2022,Ferum/Iron (Fe),0.06,0.14,0.25
Cheras Batu 11,20/2/2022,Ammonia (NH4),0.22,0.35,0.47
Cheras Batu 11,20/2/2022,Manganese (Mn),0.05,0.09,0.11
Sungai Gombak,20/2/2022,pH,7.13,7.2,7.33
Sungai Gombak,20/2/2022,Color,6,18.88,47
Sungai Gombak,20/2/2022,Turbidity,3.9,6.52,14.3
Sungai Gombak,20/2/2022,Ferum/Iron (Fe),0.16,0.23,0.29
Sungai Langat,20/2/2022,pH,6.52,6.82,6.97
Sungai Langat,20/2/2022,Color,13,42.21,142
Sungai Langat,20/2/2022,Turbidity,30.3,77.9,272
Sungai Langat,20/2/2022,Ferum/Iron (Fe),0.33,0.53,0.73
Sungai Langat,20/2/2022,Ammonia (NH4),0.24,0.38,0.52
Sungai Langat,20/2/2022,Manganese (Mn),0.06,0.09,0.13
Sungai Selangor Fasa 3,20/2/2022,pH,5.66,5.76,5.84
Sungai Selangor Fasa 3,20/2/2022,Color,31,41.08,48
Sungai Selangor Fasa 3,20/2/2022,Turbidity,43.5,74.4,266
Sungai Selangor Fasa 3,20/2/2022,Ferum/Iron (Fe),1.31,1.5,1.72
Sungai Selangor Fasa 3,20/2/2022,Ammonia (NH4),0.05,0.08,0.16
Sungai Selangor Fasa 3,20/2/2022,Manganese (Mn),0.14,0.17,0.24
Kalumpang,20/2/2022,pH,6.79,6.9,7.01
Kalumpang,20/2/2022,Color,5,9.38,17
Kalumpang,20/2/2022,Turbidity,1.49,4.24,9.29
Kalumpang,20/2/2022,Ferum/Iron (Fe),0.02,0.06,0.1
Kalumpang,20/2/2022,Ammonia (NH4),0.09,0.09,0.09
Kalumpang,20/2/2022,Manganese (Mn),0.01,0.01,0.01
Sungai Gombak,20/2/2022,Ammonia (NH4),0.08,0.08,0.08
Sungai Gombak,20/2/2022,Manganese (Mn),0,0.02,0.03
Bukit Nanas,20/2/2022,pH,6.3,6.35,6.45
Bukit Nanas,20/2/2022,Color,12,12,12
Bukit Nanas,20/2/2022,Turbidity,3.41,4.63,5.6
Bukit Nanas,20/2/2022,Ferum/Iron (Fe),0.39,0.42,0.45
Bukit Nanas,20/2/2022,Ammonia (NH4),0.2,0.28,0.35
Bukit Nanas,20/2/2022,Manganese (Mn),0.05,0.08,0.1
Wangsa Maju,20/2/2022,pH,6.26,6.3,6.34
Wangsa Maju,20/2/2022,Color,31,52.58,67
Wangsa Maju,20/2/2022,Turbidity,4.01,4.95,6.35
Wangsa Maju,20/2/2022,Ferum/Iron (Fe),0.32,0.36,0.4
Wangsa Maju,20/2/2022,Ammonia (NH4),0.21,0.21,0.21
Wangsa Maju,20/2/2022,Manganese (Mn),0.02,0.02,0.02
Sungai Selangor Fasa 1,21/2/2022,pH,6.07,6.29,6.42
Sungai Selangor Fasa 1,21/2/2022,Color,405,779.17,1326
Sungai Selangor Fasa 1,21/2/2022,Turbidity,59.2,97.24,151
Sungai Selangor Fasa 1,21/2/2022,Ferum/Iron (Fe),1.52,1.62,1.69
Sungai Selangor Fasa 1,21/2/2022,Ammonia (NH4),0.09,0.16,0.32
Sungai Selangor Fasa 1,21/2/2022,Manganese (Mn),0.19,0.28,0.33
Sungai Semenyih,21/2/2022,pH,6.43,6.57,6.67
Sungai Semenyih,21/2/2022,Color,7,9.75,14
Sungai Semenyih,21/2/2022,Turbidity,140,422,974
Sungai Semenyih,21/2/2022,Ferum/Iron (Fe),2.17,3.21,5.22
Sungai Semenyih,21/2/2022,Ammonia (NH4),0.08,0.11,0.14
Sungai Semenyih,21/2/2022,Manganese (Mn),0.02,0.03,0.03
Ampang Intake,21/2/2022,pH,6.28,6.35,6.43
Ampang Intake,21/2/2022,Color,75,126.88,320
Ampang Intake,21/2/2022,Turbidity,15.6,25.18,64.1
Ampang Intake,21/2/2022,Ferum/Iron (Fe),0.15,0.15,0.15
Ampang Intake,21/2/2022,Ammonia (NH4),0.22,0.22,0.22
Ampang Intake,21/2/2022,Manganese (Mn),0,0,0
Rasa,20/2/2022,pH,7,7,7
Rasa,20/2/2022,Color,4,8.5,14
Rasa,20/2/2022,Turbidity,3.1,5.5,8.2
Rasa,20/2/2022,Ferum/Iron (Fe),0.17,0.22,0.3
Rasa,20/2/2022,Ammonia (NH4),0,0,0
Rasa,20/2/2022,Manganese (Mn),0.02,0.03,0.03
Langat 2,21/2/2022,pH,7.03,7.09,7.15
Langat 2,21/2/2022,Color,7,8.33,12
Langat 2,21/2/2022,Turbidity,50,66.33,88
Langat 2,21/2/2022,Ferum/Iron (Fe),0.74,0.8,0.86
Langat 2,21/2/2022,Ammonia (NH4),0.07,0.07,0.07
Langat 2,21/2/2022,Manganese (Mn),0.1,0.11,0.11
Sungai Langat,21/2/2022,pH,6.39,6.7,6.95
Sungai Langat,21/2/2022,Color,14,33.63,67
Sungai Langat,21/2/2022,Turbidity,32.1,87.79,254
Sungai Langat,21/2/2022,Ferum/Iron (Fe),0.31,0.58,0.83
Sungai Langat,21/2/2022,Ammonia (NH4),0.17,0.34,0.5
Sungai Langat,21/2/2022,Manganese (Mn),0.08,0.11,0.12
Sungai Selangor Fasa 2,22/2/2022,pH,6.3,6.33,6.4
Sungai Selangor Fasa 2,22/2/2022,Color,5,11.17,20
Sungai Selangor Fasa 2,22/2/2022,Turbidity,70,119.17,250
Sungai Selangor Fasa 2,22/2/2022,Ferum/Iron (Fe),1.52,1.84,2.44
Sungai Selangor Fasa 2,22/2/2022,Ammonia (NH4),0.16,0.27,0.46
Sungai Selangor Fasa 2,22/2/2022,Manganese (Mn),0.17,0.31,0.51
Batang Kali,21/2/2022,pH,6.65,6.83,6.99
Batang Kali,21/2/2022,Color,0,2.13,51
Batang Kali,21/2/2022,Turbidity,7.2,104.69,1273
Batang Kali,21/2/2022,Ferum/Iron (Fe),0.17,0.2,0.22
Batang Kali,21/2/2022,Ammonia (NH4),0,0,0
Batang Kali,21/2/2022,Manganese (Mn),0.03,0.05,0.08
Bukit Nanas,21/2/2022,pH,6.3,6.38,6.43
Bukit Nanas,21/2/2022,Color,7,7,7
Bukit Nanas,21/2/2022,Turbidity,5.05,6.24,6.73
Bukit Nanas,21/2/2022,Ferum/Iron (Fe),0.17,0.32,0.44
Bukit Nanas,21/2/2022,Ammonia (NH4),0.15,0.26,0.36
Bukit Nanas,21/2/2022,Manganese (Mn),0.08,0.1,0.12
Sungai Dusun,21/2/2022,pH,5.29,5.37,5.46
Sungai Dusun,21/2/2022,Color,0,1.14,4
Sungai Dusun,21/2/2022,Turbidity,17.2,34.45,67.6
Sungai Dusun,21/2/2022,Ferum/Iron (Fe),0.62,0.94,1.25
Sungai Dusun,21/2/2022,Ammonia (NH4),0.51,0.51,0.51
Sungai Dusun,21/2/2022,Manganese (Mn),0.07,0.1,0.12
Sungai Rangkap,21/2/2022,pH,6.5,6.7,7.03
Sungai Rangkap,21/2/2022,Color,0,3.92,10
Sungai Rangkap,21/2/2022,Turbidity,3.32,7.97,44.4
Sungai Rangkap,21/2/2022,Ferum/Iron (Fe),0.12,0.12,0.12
Sungai Rangkap,21/2/2022,Ammonia (NH4),0.03,0.03,0.03
Sungai Rangkap,21/2/2022,Manganese (Mn),0.04,0.04,0.04
Kalumpang,21/2/2022,pH,6.64,6.91,7.01
Kalumpang,21/2/2022,Color,5,10.25,20
Kalumpang,21/2/2022,Turbidity,1.95,4.9,15.2
Kalumpang,21/2/2022,Ferum/Iron (Fe),0.03,0.04,0.05
Kalumpang,21/2/2022,Ammonia (NH4),0.06,0.06,0.06
Kalumpang,21/2/2022,Manganese (Mn),0,0.01,0.03
Kuala Kubu Bharu,21/2/2022,pH,7.1,7.23,7.33
Kuala Kubu Bharu,21/2/2022,Color,12,33.08,82
Kuala Kubu Bharu,21/2/2022,Turbidity,3.08,6.96,15.2
Kuala Kubu Bharu,21/2/2022,Ferum/Iron (Fe),0.04,0.07,0.09
Kuala Kubu Bharu,21/2/2022,Ammonia (NH4),0.08,0.08,0.08
Kuala Kubu Bharu,21/2/2022,Manganese (Mn),0,0.01,0.02
Sungai Rumput,21/2/2022,pH,7.05,7.16,7.33
Sungai Rumput,21/2/2022,Color,6,16.25,39
Sungai Rumput,21/2/2022,Turbidity,4.82,12.1,34.9
Sungai Rumput,21/2/2022,Ferum/Iron (Fe),0,0,0
Sungai Rumput,21/2/2022,Ammonia (NH4),0.1,0.1,0.1
Sungai Rumput,21/2/2022,Manganese (Mn),0,0,0
Bukit Tampoi,21/2/2022,pH,0,0,0
Bukit Tampoi,21/2/2022,Color,0,0,0
Bukit Tampoi,21/2/2022,Turbidity,0,0,0
Bukit Tampoi,21/2/2022,Ferum/Iron (Fe),0,0,0
Bukit Tampoi,21/2/2022,Ammonia (NH4),0,0,0
Bukit Tampoi,21/2/2022,Manganese (Mn),0,0,0
Salak Tinggi,21/2/2022,pH,6.3,6.56,6.65
Salak Tinggi,21/2/2022,Color,16,17.75,28
Salak Tinggi,21/2/2022,Turbidity,49.6,165.93,376
Salak Tinggi,21/2/2022,Ferum/Iron (Fe),0.09,0.11,0.13
Salak Tinggi,21/2/2022,Ammonia (NH4),0.59,0.65,0.78
Salak Tinggi,21/2/2022,Manganese (Mn),0.09,0.1,0.1
North Hummock,21/2/2022,pH,5.6,5.65,5.68
North Hummock,21/2/2022,Color,30,30,30
North Hummock,21/2/2022,Turbidity,1.3,1.91,2.44
North Hummock,21/2/2022,Ferum/Iron (Fe),0.37,0.47,0.7
North Hummock,21/2/2022,Ammonia (NH4),0.13,0.13,0.13
North Hummock,21/2/2022,Manganese (Mn),0.02,0.03,0.04
Rasa,21/2/2022,pH,6.9,6.99,7
Rasa,21/2/2022,Color,5,8.67,12
Rasa,21/2/2022,Turbidity,2.1,3.57,5.6
Rasa,21/2/2022,Ferum/Iron (Fe),0.14,0.17,0.18
Rasa,21/2/2022,Ammonia (NH4),0,0.01,0.01
Rasa,21/2/2022,Manganese (Mn),0.02,0.03,0.03
Sungai Lolo - Lama,21/2/2022,pH,0,0,0
Sungai Lolo - Lama,21/2/2022,Color,0,0,0
Sungai Lolo - Lama,21/2/2022,Turbidity,0,0,0
Sungai Lolo - Lama,21/2/2022,Ferum/Iron (Fe),0,0,0
Sungai Lolo - Lama,21/2/2022,Ammonia (NH4),0,0,0
Sungai Lolo - Lama,21/2/2022,Manganese (Mn),0,0,0
Sungai Lolo - Baru,21/2/2022,pH,7.45,7.81,8.14
Sungai Lolo - Baru,21/2/2022,Color,0,0,0
Sungai Lolo - Baru,21/2/2022,Turbidity,1.69,1.81,2.03
Sungai Lolo - Baru,21/2/2022,Ferum/Iron (Fe),0,0,0
Sungai Lolo - Baru,21/2/2022,Ammonia (NH4),0,0,0
Sungai Lolo - Baru,21/2/2022,Manganese (Mn),0,0,0
Sungai Semenyih,22/2/2022,pH,6.21,6.54,6.77
Sungai Semenyih,22/2/2022,Color,6,9,14
Sungai Semenyih,22/2/2022,Turbidity,122,268.08,425
Sungai Semenyih,22/2/2022,Ferum/Iron (Fe),1.4,1.67,2.11
Sungai Semenyih,22/2/2022,Ammonia (NH4),0.05,0.09,0.12
Sungai Semenyih,22/2/2022,Manganese (Mn),0.01,0.02,0.02
Sungai Selangor Fasa 1,22/2/2022,pH,6.27,6.38,6.45
Langat 2,22/2/2022,pH,7.09,7.15,7.19
Langat 2,22/2/2022,Color,12,16.33,24
Langat 2,22/2/2022,Turbidity,77,119.17,236
Langat 2,22/2/2022,Ferum/Iron (Fe),1.42,1.67,1.91
Langat 2,22/2/2022,Ammonia (NH4),0.08,0.17,0.26
Langat 2,22/2/2022,Manganese (Mn),0.13,0.32,0.51
Semenyih 2 ,22/2/2022,pH,6.82,6.87,6.94
Semenyih 2 ,22/2/2022,Color,0,3.58,6
Semenyih 2 ,22/2/2022,Turbidity,2.2,2.96,3.4
Semenyih 2 ,22/2/2022,Ferum/Iron (Fe),0.04,0.06,0.07
Semenyih 2 ,22/2/2022,Ammonia (NH4),0.01,0.03,0.04
Semenyih 2 ,22/2/2022,Manganese (Mn),0.03,0.04,0.05
Rantau Panjang,22/2/2022,pH,6.39,6.53,6.65
Rantau Panjang,22/2/2022,Color,250,385.42,1200
Rantau Panjang,22/2/2022,Turbidity,81,194.17,611
Rantau Panjang,22/2/2022,Ferum/Iron (Fe),0.73,0.84,0.94
Sungai Selangor Fasa 1,22/2/2022,Color,448,1419.58,4220
Sungai Selangor Fasa 1,22/2/2022,Turbidity,51.5,161.02,521
Sungai Selangor Fasa 1,22/2/2022,Ferum/Iron (Fe),1.27,1.55,1.8
Sungai Selangor Fasa 1,22/2/2022,Ammonia (NH4),0.05,0.06,0.07
Sungai Selangor Fasa 1,22/2/2022,Manganese (Mn),0.14,0.18,0.22
Sungai Sireh,22/2/2022,pH,4.77,5.26,5.64
Sungai Sireh,22/2/2022,Color,334,447.38,575
Sungai Sireh,22/2/2022,Turbidity,36,54.43,82
Sungai Sireh,22/2/2022,Ferum/Iron (Fe),1.2,1.29,1.38
Sungai Sireh,22/2/2022,Ammonia (NH4),0.99,1.07,1.2
Sungai Sireh,22/2/2022,Manganese (Mn),0.1,0.14,0.19
Kuala Kubu Bharu,22/2/2022,pH,7.09,7.18,7.27
Kuala Kubu Bharu,22/2/2022,Color,9,36.21,72
Kuala Kubu Bharu,22/2/2022,Turbidity,2.76,6.66,13.1
Sungai Selangor Fasa 2,23/2/2022,pH,6.3,6.37,6.4
Sungai Selangor Fasa 2,23/2/2022,Color,7,12.17,18
Sungai Selangor Fasa 2,23/2/2022,Turbidity,80,207.5,620
Sungai Selangor Fasa 2,23/2/2022,Ferum/Iron (Fe),1.59,1.97,2.51
Sungai Selangor Fasa 2,23/2/2022,Ammonia (NH4),0.2,0.32,0.58
Sungai Selangor Fasa 2,23/2/2022,Manganese (Mn),0.2,0.32,0.43
Kalumpang,22/2/2022,pH,6.77,6.93,7.06
Kalumpang,22/2/2022,Color,5,11.33,26
Kalumpang,22/2/2022,Turbidity,1.73,3.33,9.55
Kalumpang,22/2/2022,Ferum/Iron (Fe),0.03,0.08,0.13
Kalumpang,22/2/2022,Ammonia (NH4),0.14,0.14,0.14
Kalumpang,22/2/2022,Manganese (Mn),0,0.02,0.03
Rantau Panjang,22/2/2022,Ammonia (NH4),0.28,0.38,0.56
Rantau Panjang,22/2/2022,Manganese (Mn),0.15,0.17,0.21
Kuala Kubu Bharu,22/2/2022,Ferum/Iron (Fe),0.01,0.03,0.07
Kuala Kubu Bharu,22/2/2022,Ammonia (NH4),0.12,0.12,0.12
Kuala Kubu Bharu,22/2/2022,Manganese (Mn),0,0.01,0.03
Salak Tinggi,22/2/2022,pH,6.01,6.4,6.51
Salak Tinggi,22/2/2022,Color,16,19.75,28
Salak Tinggi,22/2/2022,Turbidity,171,422.13,833
Salak Tinggi,22/2/2022,Ferum/Iron (Fe),0.07,0.18,0.26
Salak Tinggi,22/2/2022,Ammonia (NH4),0.25,0.54,0.83
Salak Tinggi,22/2/2022,Manganese (Mn),0.06,0.09,0.11
Sungai Rangkap,22/2/2022,pH,6.6,6.7,6.76
Sungai Rangkap,22/2/2022,Color,0,1.92,11
Sungai Rangkap,22/2/2022,Turbidity,3.75,4.41,4.95
Sungai Rangkap,22/2/2022,Ferum/Iron (Fe),0.12,0.12,0.12
Sungai Rangkap,22/2/2022,Ammonia (NH4),0.03,0.03,0.03
Sungai Rangkap,22/2/2022,Manganese (Mn),0.04,0.04,0.04
Sungai Serai,22/2/2022,pH,6.2,6.28,6.38
Sungai Serai,22/2/2022,Color,0,1.21,4
Sungai Serai,22/2/2022,Turbidity,2.1,2.67,3.26
Sungai Serai,22/2/2022,Ferum/Iron (Fe),0.05,0.05,0.05
Sungai Serai,22/2/2022,Ammonia (NH4),0,0,0
Sungai Serai,22/2/2022,Manganese (Mn),0,0,0
Sungai Dusun,22/2/2022,pH,5.19,5.28,5.41
Sungai Dusun,22/2/2022,Color,0,0,0
Sungai Dusun,22/2/2022,Turbidity,17,23.36,29.7
Sungai Dusun,22/2/2022,Ferum/Iron (Fe),0.71,0.8,0.97
Sungai Dusun,22/2/2022,Ammonia (NH4),0,0,0
Sungai Dusun,22/2/2022,Manganese (Mn),0.02,0.04,0.06
North Hummock,22/2/2022,pH,5.6,5.7,5.75
North Hummock,22/2/2022,Color,20,20,20
North Hummock,22/2/2022,Turbidity,1.22,1.62,2.04
North Hummock,22/2/2022,Ferum/Iron (Fe),0.3,0.32,0.36
North Hummock,22/2/2022,Ammonia (NH4),0.23,0.23,0.23
North Hummock,22/2/2022,Manganese (Mn),0.02,0.03,0.05
Bernam River Headworks (Old),22/2/2022,pH,6.41,6.5,6.59
Bernam River Headworks (Old),22/2/2022,Color,0,3.04,13
Bernam River Headworks (Old),22/2/2022,Turbidity,60.3,181.01,978
Bernam River Headworks (Old),22/2/2022,Ferum/Iron (Fe),1.1,1.47,2.16
Sungai Tengi,22/2/2022,pH,4.85,5.24,5.63
Sungai Tengi,22/2/2022,Color,180,232.5,500
Sungai Tengi,22/2/2022,Turbidity,12.1,23.02,55.9
Sungai Tengi,22/2/2022,Ferum/Iron (Fe),0.47,0.53,0.66
Sungai Tengi,22/2/2022,Ammonia (NH4),0.22,0.22,0.22
Sungai Tengi,22/2/2022,Manganese (Mn),0.01,0.02,0.03
Bernam River Headworks (Old),22/2/2022,Ammonia (NH4),0.08,0.18,0.33
Bernam River Headworks (Old),22/2/2022,Manganese (Mn),0.12,0.17,0.21
Kepong,22/2/2022,pH,6.68,6.81,6.9
Kepong,22/2/2022,Color,19,44.83,85
Kepong,22/2/2022,Turbidity,2.1,2.48,3.11
Kepong,22/2/2022,Ferum/Iron (Fe),0.07,0.07,0.07
Kepong,22/2/2022,Ammonia (NH4),0.16,0.16,0.16
Kepong,22/2/2022,Manganese (Mn),0,0,0
Wangsa Maju,22/2/2022,pH,6.26,6.31,6.37
Wangsa Maju,22/2/2022,Color,46,56,68
Wangsa Maju,22/2/2022,Turbidity,5.1,5.85,6.84
Sungai Batu,22/2/2022,pH,6.92,6.96,6.98
Sungai Batu,22/2/2022,Color,20,32.75,46
Sungai Batu,22/2/2022,Turbidity,2.28,2.46,2.76
Sungai Batu,22/2/2022,Ferum/Iron (Fe),0.19,0.22,0.25
Sungai Selisek,19/2/2022,Ferum/Iron (Fe),0.68,0.69,0.71
Sungai Selisek,19/2/2022,Ammonia (NH4),0.04,0.07,0.13
Sungai Selisek,19/2/2022,Manganese (Mn),0.06,0.08,0.11
Sungai Sireh,19/2/2022,pH,4.76,4.99,5.22
Sungai Sireh,19/2/2022,Color,321,348.92,428
Sungai Sireh,19/2/2022,Turbidity,28,29.75,31
Sungai Sireh,19/2/2022,Ferum/Iron (Fe),1.2,1.25,1.31
Sungai Sireh,19/2/2022,Ammonia (NH4),0.91,0.97,1.03
Sungai Sireh,19/2/2022,Manganese (Mn),0.09,0.1,0.1
Sungai Langat,19/2/2022,pH,6.29,6.65,6.94
Sungai Langat,19/2/2022,Color,18,52,139
Sungai Langat,19/2/2022,Turbidity,40.1,109.24,255
Sungai Langat,19/2/2022,Ferum/Iron (Fe),0.69,0.78,0.94
Sungai Langat,19/2/2022,Ammonia (NH4),0.31,0.52,0.9
Sungai Langat,19/2/2022,Manganese (Mn),0.09,0.14,0.19
Sungai Batu,19/2/2022,pH,6.88,6.9,6.92
Sungai Batu,19/2/2022,Color,15,26.25,46
Sungai Batu,19/2/2022,Turbidity,2.11,2.31,2.82
Sungai Batu,19/2/2022,Ferum/Iron (Fe),0.19,0.22,0.25
Sungai Batu,19/2/2022,Ammonia (NH4),0.16,0.16,0.16
Sungai Batu,19/2/2022,Manganese (Mn),0.02,0.02,0.02
Bernam River Headworks (New),19/2/2022,pH,6.47,6.66,6.85
Bernam River Headworks (New),19/2/2022,Color,2,7.25,12
Bernam River Headworks (New),19/2/2022,Turbidity,36.3,54.1,129
Bernam River Headworks (New),19/2/2022,Ferum/Iron (Fe),0.94,1.22,1.58
Bernam River Headworks (New),19/2/2022,Ammonia (NH4),0.06,0.1,0.13
Bernam River Headworks (New),19/2/2022,Manganese (Mn),0.12,0.15,0.2
Sungai Selisek,25/2/2022,pH,6.4,6.55,6.75
Sungai Selisek,25/2/2022,Color,91,235.83,355
Sungai Selisek,25/2/2022,Turbidity,26.2,58.4,97.1
Sungai Selisek,25/2/2022,Ferum/Iron (Fe),0.62,0.76,1
Sungai Selisek,25/2/2022,Ammonia (NH4),0.05,0.08,0.13
Sungai Selisek,25/2/2022,Manganese (Mn),0.1,0.13,0.17
Sungai Sireh,25/2/2022,pH,4.65,5.02,5.25
Sungai Sireh,25/2/2022,Color,313,467.29,657
Sungai Sireh,25/2/2022,Turbidity,37,76.38,98
Rasa,24/2/2022,pH,7,7.02,7.1
Rasa,24/2/2022,Color,5,11.91,21
Rasa,24/2/2022,Turbidity,2.4,5.28,14.8
Rasa,24/2/2022,Ferum/Iron (Fe),0.14,0.16,0.22
Rasa,24/2/2022,Ammonia (NH4),0.01,0.02,0.03
Rasa,24/2/2022,Manganese (Mn),0.02,0.03,0.03
Salak Tinggi,25/2/2022,pH,6.28,6.43,6.52
Salak Tinggi,25/2/2022,Color,18,18,18
Salak Tinggi,25/2/2022,Turbidity,108,124.44,157
Salak Tinggi,25/2/2022,Ferum/Iron (Fe),0.07,0.1,0.12
Salak Tinggi,25/2/2022,Ammonia (NH4),0.33,0.46,0.69
Salak Tinggi,25/2/2022,Manganese (Mn),0.07,0.08,0.08
Sungai Rangkap,25/2/2022,pH,6.49,6.62,6.73
Sungai Rangkap,25/2/2022,Color,0,16.58,73
Sungai Rangkap,25/2/2022,Turbidity,3.98,19.22,118
Sungai Rangkap,25/2/2022,Ferum/Iron (Fe),0.12,0.12,0.12
Sungai Rangkap,25/2/2022,Ammonia (NH4),0.04,0.04,0.04
Sungai Rangkap,25/2/2022,Manganese (Mn),0.01,0.01,0.01
Sungai Sireh,25/2/2022,Ferum/Iron (Fe),1.1,1.2,1.3
Sungai Sireh,25/2/2022,Ammonia (NH4),1,1.01,1.01
Sungai Sireh,25/2/2022,Manganese (Mn),0.11,0.14,0.17
Batang Kali,25/2/2022,pH,6.62,6.85,6.98
Batang Kali,25/2/2022,Color,0,5.46,29
Batang Kali,25/2/2022,Turbidity,5.39,17.05,44.1
Batang Kali,25/2/2022,Ferum/Iron (Fe),0.22,0.31,0.49
Batang Kali,25/2/2022,Ammonia (NH4),0.05,0.05,0.05
Batang Kali,25/2/2022,Manganese (Mn),0.01,0.03,0.04
Sungai Lolo - Baru,20/2/2022,Ammonia (NH4),0,0,0
Sungai Lolo - Baru,20/2/2022,Manganese (Mn),0,0,0
Semenyih 2 ,20/2/2022,pH,6.77,6.83,6.9
Semenyih 2 ,20/2/2022,Color,1,3.17,5
Semenyih 2 ,20/2/2022,Turbidity,2.8,4.98,6.9
Semenyih 2 ,20/2/2022,Ferum/Iron (Fe),0.04,0.05,0.05
Semenyih 2 ,20/2/2022,Ammonia (NH4),0.01,0.03,0.04
Semenyih 2 ,20/2/2022,Manganese (Mn),0.04,0.05,0.05
Sungai Rumput,20/2/2022,pH,7,7.13,7.21
Sungai Rumput,20/2/2022,Color,6,11.08,21
Sungai Rumput,20/2/2022,Turbidity,4.51,5.77,8.13
Sungai Rumput,20/2/2022,Ferum/Iron (Fe),0,0,0
Sungai Rumput,20/2/2022,Ammonia (NH4),0.07,0.07,0.07
Sungai Rumput,20/2/2022,Manganese (Mn),0,0,0
Bukit Tampoi,20/2/2022,pH,0,0,0
Bukit Tampoi,20/2/2022,Color,0,0,0
Bukit Tampoi,20/2/2022,Turbidity,0,0,0
Bukit Tampoi,20/2/2022,Ferum/Iron (Fe),0,0,0
Bukit Tampoi,20/2/2022,Ammonia (NH4),0,0,0
Bukit Tampoi,20/2/2022,Manganese (Mn),0,0,0
Sungai Serai,20/2/2022,pH,6.12,6.31,6.48
Sungai Serai,20/2/2022,Color,0,0.17,2
Sungai Serai,20/2/2022,Turbidity,1.67,2.69,4.05
Sungai Serai,20/2/2022,Ferum/Iron (Fe),0.06,0.06,0.06
Sungai Serai,20/2/2022,Ammonia (NH4),0.03,0.03,0.03
Sungai Serai,20/2/2022,Manganese (Mn),0.02,0.02,0.02
Kepong,20/2/2022,pH,6.75,6.82,6.91
Kepong,20/2/2022,Color,37,58.92,105
Kepong,20/2/2022,Turbidity,2.25,3.02,6.3
Kepong,20/2/2022,Ferum/Iron (Fe),0.07,0.07,0.07
Kepong,20/2/2022,Ammonia (NH4),0.09,0.09,0.09
Kepong,20/2/2022,Manganese (Mn),0,0,0
Semenyih 2 ,21/2/2022,pH,6.79,6.86,6.92
Semenyih 2 ,21/2/2022,Color,1,3.75,7
Semenyih 2 ,21/2/2022,Turbidity,2.1,3.84,7.4
Semenyih 2 ,21/2/2022,Ferum/Iron (Fe),0.05,0.06,0.07
Semenyih 2 ,21/2/2022,Ammonia (NH4),0.01,0.02,0.03
Semenyih 2 ,21/2/2022,Manganese (Mn),0.04,0.05,0.07
Sungai Selisek,21/2/2022,pH,6.41,6.56,6.7
Sungai Selisek,21/2/2022,Color,105,412.46,1125
Sungai Selisek,21/2/2022,Turbidity,31.1,124.47,383
Sungai Selisek,21/2/2022,Ferum/Iron (Fe),0.67,1.11,1.83
Sungai Selisek,21/2/2022,Ammonia (NH4),0.1,0.17,0.25
Sungai Selisek,21/2/2022,Manganese (Mn),0.08,0.22,0.44
Sungai Selangor Fasa 3,21/2/2022,pH,5.5,5.64,5.74
Sungai Selangor Fasa 3,21/2/2022,Color,23,35.92,45
Sungai Selangor Fasa 3,21/2/2022,Turbidity,72.1,120.18,218
Sungai Selangor Fasa 3,21/2/2022,Ferum/Iron (Fe),1.54,1.74,2.13
Sungai Selangor Fasa 3,21/2/2022,Ammonia (NH4),0.05,0.17,0.48
Sungai Selangor Fasa 3,21/2/2022,Manganese (Mn),0.17,0.28,0.44
Sungai Sireh,21/2/2022,pH,4.97,5.15,5.31
Sungai Sireh,21/2/2022,Color,315,345.09,368
