,wtp,Date,Alkalinity,Aluminium_avg,Ammonia_avg,Color_avg,Chlorine_avg,E.coli_avg,Iron_avg,Fluoride_avg,FRChlorine_avg,flow_rate_avg,Manganese_avg,Odor_avg,Taste_avg,Total_coliform_avg,True Color,Turbidity_avg,Weather_avg,pH_avg
2119,Labohan Dagang,2/15/2022,,0.09,0.06,5.92,0.0,0.0,0.06,0.27,0.0,5575.0,0.03,0.0,0.0,0.0,,1.45,0.0,7.21
2120,Labohan Dagang,2/16/2022,,0.09,0.05,6.58,0.0,0.0,0.06,0.29,0.0,5575.0,0.04,0.0,0.0,0.0,,1.48,0.0,7.15
2121,Labohan Dagang,2/17/2022,,0.08,0.07,5.42,0.0,0.0,0.06,0.29,0.0,5400.0,0.03,0.0,0.0,0.0,,1.41,0.0,7.2
2122,Labohan Dagang,2/18/2022,,0.07,0.06,5.75,0.0,0.0,0.07,0.3,0.0,5400.0,0.03,0.0,0.0,0.0,,1.38,0.0,7.27
2123,Labohan Dagang,2/19/2022,,0.1,0.08,5.83,0.0,0.0,0.04,0.29,0.0,5400.0,0.03,0.0,0.0,0.0,,1.69,0.0,7.41
2124,Labohan Dagang,2/2/2022,,0.08,0.05,5.45,0.0,0.0,0.05,0.25,0.0,5500.0,0.03,0.0,0.0,0.0,,1.34,0.0,7.76
2125,Labohan Dagang,2/20/2022,,0.07,0.08,6.08,0.0,0.0,0.06,0.29,0.0,5400.0,0.03,0.0,0.0,0.0,,1.72,0.0,7.27
2126,Labohan Dagang,2/21/2022,,0.07,0.07,5.5,0.0,0.0,0.05,0.3,0.0,5400.0,0.03,0.0,0.0,0.0,,1.59,0.0,7.23
2127,Labohan Dagang,2/22/2022,,0.07,0.06,6.0,0.0,0.0,0.06,0.29,0.0,5566.67,0.03,0.0,0.0,0.0,,1.63,0.0,7.24
2128,Labohan Dagang,2/23/2022,,0.07,0.09,6.73,0.0,0.0,0.07,0.28,0.0,5700.0,0.03,0.0,0.0,0.0,,2.31,0.0,7.37
2129,Labohan Dagang,2/24/2022,,0.06,0.06,8.0,0.0,0.0,0.07,0.28,0.0,5214.29,0.03,0.0,0.0,0.0,,2.54,0.0,7.4
2130,Labohan Dagang,2/25/2022,,0.05,0.11,6.17,0.0,0.0,0.06,0.26,0.0,5400.0,0.03,0.0,0.0,0.0,,1.74,0.0,7.39
2131,Labohan Dagang,2/26/2022,,0.05,0.06,6.08,0.0,0.0,0.06,0.28,0.0,4816.67,0.03,0.0,0.0,0.0,,1.77,0.0,7.37
2132,Labohan Dagang,2/27/2022,,0.07,0.06,5.92,0.0,0.0,0.04,0.29,0.0,4700.0,0.03,0.0,0.0,0.0,,1.71,0.0,7.46
2133,Labohan Dagang,2/28/2022,,0.06,0.08,6.25,0.0,0.0,0.05,0.29,0.0,5225.0,0.03,0.0,0.0,0.0,,1.79,0.0,7.48
2134,Labohan Dagang,2/3/2022,,0.09,0.05,5.75,0.0,0.0,0.05,0.27,0.0,5500.0,0.03,0.0,0.0,0.0,,1.45,0.0,7.75
2135,Labohan Dagang,2/4/2022,,0.08,0.06,5.5,0.0,0.0,0.06,0.26,0.0,5400.0,0.04,0.0,0.0,0.0,,1.5,0.0,7.7
2136,Labohan Dagang,2/5/2022,,0.08,0.08,7.08,0.0,0.0,0.06,0.28,0.0,5300.0,0.04,0.0,0.0,0.0,,1.49,0.0,7.48
2137,Labohan Dagang,2/6/2022,,0.07,0.05,7.0,0.0,0.0,0.05,0.28,0.0,5300.0,0.03,0.0,0.0,0.0,,1.57,0.0,7.56
2138,Labohan Dagang,2/7/2022,,0.08,0.08,6.92,0.0,0.0,0.06,0.28,0.0,5483.33,0.03,0.0,0.0,0.0,,1.47,0.0,7.52
2139,Labohan Dagang,2/8/2022,,0.06,0.07,6.64,0.0,0.0,0.06,0.28,0.0,5500.0,0.03,0.0,0.0,0.0,,1.51,0.0,7.61
2140,Labohan Dagang,2/9/2022,,0.07,0.05,6.33,0.0,0.0,0.05,0.27,0.0,5500.0,0.03,0.0,0.0,0.0,,1.5,0.0,7.64
2141,Labohan Dagang,3/1/2022,,0.09,0.05,6.08,0.0,0.0,0.05,0.28,0.0,5400.0,0.02,0.0,0.0,0.0,,1.54,0.0,7.52
2142,Labohan Dagang,3/10/2022,,0.07,0.06,4.92,0.0,0.0,0.04,0.26,0.0,5500.0,0.03,0.0,0.0,0.0,,1.39,0.0,7.52
2143,Labohan Dagang,3/11/2022,,0.09,0.07,4.67,0.0,0.0,0.04,0.28,0.0,5500.0,0.02,0.0,0.0,0.0,,1.49,0.0,7.56
2144,Labohan Dagang,3/12/2022,,0.08,0.07,4.42,0.0,0.0,0.05,0.27,0.0,5500.0,0.03,0.0,0.0,0.0,,1.61,0.0,7.64
2145,Labohan Dagang,3/13/2022,,0.08,0.07,5.33,0.0,0.0,0.05,0.28,0.0,5416.67,0.03,0.0,0.0,0.0,,1.75,0.0,7.52
2146,Labohan Dagang,3/14/2022,,0.08,0.08,5.42,0.0,0.0,0.04,0.27,0.0,5100.0,0.02,0.0,0.0,0.0,,1.36,0.0,7.65
2147,Labohan Dagang,3/15/2022,,0.09,0.05,5.55,0.0,0.0,0.04,0.27,0.0,5145.45,0.03,0.0,0.0,0.0,,1.38,0.0,7.65
2148,Labohan Dagang,3/16/2022,,0.08,0.07,4.92,0.0,0.0,0.05,0.26,0.0,5625.0,0.02,0.0,0.0,0.0,,1.68,0.0,7.65
2149,Labohan Dagang,3/17/2022,,0.1,0.05,5.58,0.0,0.0,0.05,0.27,0.0,5425.0,0.03,0.0,0.0,0.0,,2.32,0.0,7.59
2150,Labohan Dagang,3/18/2022,,0.09,0.08,5.25,0.0,0.0,0.06,0.25,0.0,5400.0,0.03,0.0,0.0,0.0,,2.71,0.0,7.52
2151,Labohan Dagang,3/19/2022,,0.08,0.08,6.25,0.0,0.0,0.06,0.26,0.0,5400.0,0.02,0.0,0.0,0.0,,2.47,0.0,7.52
2152,Labohan Dagang,3/2/2022,,0.07,0.07,6.09,0.0,0.0,0.05,0.29,0.0,5400.0,0.02,0.0,0.0,0.0,,1.38,0.0,7.56
2153,Labohan Dagang,3/20/2022,,0.1,0.07,5.58,0.0,0.0,0.06,0.24,0.0,5525.0,0.03,0.0,0.0,0.0,,2.4,0.0,7.48
2154,Labohan Dagang,3/21/2022,,0.09,0.06,5.5,0.0,0.0,0.05,0.24,0.0,5700.0,0.02,0.0,0.0,0.0,,2.53,0.0,7.56
2155,Labohan Dagang,3/22/2022,,0.1,0.06,6.45,0.0,0.0,0.04,0.25,0.0,5645.45,0.02,0.0,0.0,0.0,,2.0,0.0,7.53
2156,Labohan Dagang,3/23/2022,,0.09,0.07,5.0,0.0,0.0,0.04,0.26,0.0,5408.33,0.02,0.0,0.0,0.0,,1.89,0.0,7.6
2157,Labohan Dagang,3/24/2022,,0.09,0.05,5.75,0.0,0.0,0.05,0.26,0.0,5600.0,0.02,0.0,0.0,0.0,,2.09,0.0,7.41
2158,Labohan Dagang,3/25/2022,,0.09,0.06,5.17,0.0,0.0,0.05,0.25,0.0,5700.0,0.02,0.0,0.0,0.0,,1.64,0.0,7.38
2159,Labohan Dagang,3/26/2022,,0.08,0.06,5.25,0.0,0.0,0.04,0.26,0.0,5700.0,0.02,0.0,0.0,0.0,,1.69,0.0,7.47
2160,Labohan Dagang,3/27/2022,,0.09,0.07,5.0,0.0,0.0,0.04,0.26,0.0,5700.0,0.02,0.0,0.0,0.0,,1.4,0.0,7.39
2161,Labohan Dagang,3/28/2022,,0.07,0.06,4.91,0.0,0.0,0.04,0.26,0.0,5700.0,0.02,0.0,0.0,0.0,,1.62,0.0,7.46
2162,Labohan Dagang,3/29/2022,,0.08,0.06,5.5,0.0,0.0,0.04,0.26,0.0,5700.0,0.02,0.0,0.0,0.0,,1.58,0.0,7.31
2163,Labohan Dagang,3/3/2022,,0.06,0.06,6.67,0.0,0.0,0.04,0.27,0.0,5675.0,0.02,0.0,0.0,0.0,,1.4,0.0,7.54
2164,Labohan Dagang,3/30/2022,,0.07,0.06,4.92,0.0,0.0,0.04,0.27,0.0,5700.0,0.02,0.0,0.0,0.0,,1.48,0.0,7.21
2165,Labohan Dagang,3/31/2022,,0.07,0.06,5.5,0.0,0.0,0.04,0.27,0.0,5700.0,0.02,0.0,0.0,0.0,,1.5,0.0,7.17
2166,Labohan Dagang,3/4/2022,,0.06,0.06,6.42,0.0,0.0,0.04,0.28,0.0,5650.0,0.02,0.0,0.0,0.0,,1.18,0.0,7.56
2167,Labohan Dagang,3/5/2022,,0.04,0.05,6.42,0.0,0.0,0.03,0.28,0.0,5500.0,0.02,0.0,0.0,0.0,,1.18,0.0,7.32
2168,Labohan Dagang,3/6/2022,,0.05,0.08,5.83,0.0,0.0,0.06,0.28,0.0,5500.0,0.03,0.0,0.0,0.0,,2.39,0.0,7.29
2169,Labohan Dagang,3/7/2022,,0.05,0.06,5.64,0.0,0.0,0.05,0.27,0.0,5500.0,0.02,0.0,0.0,0.0,,1.86,0.0,7.32
2170,Labohan Dagang,3/8/2022,,0.06,0.07,5.75,0.0,0.0,0.04,0.27,0.0,5500.0,0.02,0.0,0.0,0.0,,1.53,0.0,7.35
2171,Labohan Dagang,3/9/2022,,0.05,0.06,5.25,0.0,0.0,0.05,0.26,0.0,5500.0,0.02,0.0,0.0,0.0,,1.43,0.0,7.48
2172,Labohan Dagang,4/1/2022,,0.06,0.09,4.42,0.0,0.0,0.05,0.26,0.0,5700.0,0.02,0.0,0.0,0.0,,1.9,0.0,7.21
2173,Labohan Dagang,4/10/2022,,0.07,0.06,5.58,0.0,0.0,0.04,0.24,0.0,5550.0,0.03,0.0,0.0,0.0,,1.96,0.0,7.15
2174,Labohan Dagang,4/11/2022,,0.06,0.06,5.67,0.0,0.0,0.03,0.25,0.0,5625.0,0.02,0.0,0.0,0.0,,1.93,0.0,7.14
2175,Labohan Dagang,4/12/2022,,0.06,0.07,5.73,0.0,0.0,0.04,0.25,0.0,5575.0,0.02,0.0,0.0,0.0,,1.59,0.0,7.17
2176,Labohan Dagang,4/13/2022,,0.08,0.07,6.08,0.0,0.0,0.04,0.24,0.0,6650.0,0.02,0.0,0.0,0.0,,1.59,0.0,7.18
2177,Labohan Dagang,4/14/2022,,0.07,0.07,7.11,0.0,0.0,0.04,0.25,0.0,4941.67,0.02,0.0,0.0,0.0,,1.54,0.0,7.22
2178,Labohan Dagang,4/15/2022,,0.06,0.06,6.0,0.0,0.0,0.03,0.25,0.0,5400.0,0.02,0.0,0.0,0.0,,1.41,0.0,7.22
2179,Labohan Dagang,4/16/2022,,0.06,0.07,5.75,0.0,0.0,0.05,0.25,0.0,5400.0,0.02,0.0,0.0,0.0,,1.91,0.0,7.2
2180,Labohan Dagang,4/17/2022,,0.06,0.05,5.42,0.0,0.0,0.05,0.25,0.0,5400.0,0.02,0.0,0.0,0.0,,1.92,0.0,7.17
2181,Labohan Dagang,4/18/2022,,0.07,0.07,5.67,0.0,0.0,0.05,0.25,0.0,5400.0,0.02,0.0,0.0,0.0,,1.82,0.0,7.08
2182,Labohan Dagang,4/19/2022,,0.06,0.09,6.25,0.0,0.0,0.06,0.25,0.0,5675.0,0.03,0.0,0.0,0.0,,2.54,0.0,7.11
2183,Labohan Dagang,4/2/2022,,0.06,0.07,5.83,0.0,0.0,0.03,0.24,0.0,5425.0,0.02,0.0,0.0,0.0,,1.58,0.0,7.22
2184,Labohan Dagang,4/20/2022,,0.07,0.08,5.73,0.0,0.0,0.05,0.25,0.0,5700.0,0.03,0.0,0.0,0.0,,2.81,0.0,7.11
2185,Labohan Dagang,4/21/2022,,0.08,0.09,6.42,0.0,0.0,0.06,0.24,0.0,5700.0,0.03,0.0,0.0,0.0,,2.45,0.0,7.15
2186,Labohan Dagang,4/22/2022,,0.06,0.1,5.25,0.0,0.0,0.06,0.23,0.0,5700.0,0.03,0.0,0.0,0.0,,2.3,0.0,7.13
2187,Labohan Dagang,4/23/2022,,0.05,0.09,6.17,0.0,0.0,0.06,0.25,0.0,5700.0,0.02,0.0,0.0,0.0,,2.91,0.0,7.08
2188,Labohan Dagang,4/24/2022,,0.05,0.09,5.33,0.0,0.0,0.05,0.24,0.0,5700.0,0.02,0.0,0.0,0.0,,2.6,0.0,7.14
2189,Labohan Dagang,4/25/2022,,0.07,0.08,6.25,0.0,0.0,0.05,0.24,0.0,5450.0,0.02,0.0,0.0,0.0,,2.32,0.0,7.17
2190,Labohan Dagang,4/26/2022,,0.06,0.07,5.75,0.0,0.0,0.04,0.26,0.0,5350.0,0.02,0.0,0.0,0.0,,2.01,0.0,7.15
2191,Labohan Dagang,4/27/2022,,0.05,0.1,6.17,0.0,0.0,0.05,0.26,0.0,5300.0,0.02,0.0,0.0,0.0,,2.4,0.0,7.22
2192,Labohan Dagang,4/28/2022,,0.06,0.08,6.33,0.0,0.0,0.05,0.23,0.0,5608.33,0.03,0.0,0.0,0.0,,2.96,0.0,7.18
2193,Labohan Dagang,4/29/2022,,0.05,0.11,5.92,0.0,0.0,0.07,0.24,0.0,6175.0,0.03,0.0,0.0,0.0,,3.52,0.0,7.18
2194,Labohan Dagang,4/3/2022,,0.07,0.05,4.83,0.0,0.0,0.04,0.26,0.0,5700.0,0.02,0.0,0.0,0.0,,1.93,0.0,7.22
2195,Labohan Dagang,4/30/2022,,0.05,0.11,5.58,0.0,0.0,0.07,0.23,0.0,5383.33,0.03,0.0,0.0,0.0,,4.2,0.0,7.15
2196,Labohan Dagang,4/4/2022,,0.06,0.07,5.67,0.0,0.0,0.05,0.25,0.0,5875.0,0.02,0.0,0.0,0.0,,2.02,0.0,7.14
2197,Labohan Dagang,4/5/2022,,0.08,0.08,6.09,0.0,0.0,0.05,0.24,0.0,5772.73,0.02,0.0,0.0,0.0,,1.97,0.0,7.1
2198,Labohan Dagang,4/6/2022,,0.06,0.08,5.83,0.0,0.0,0.06,0.25,0.0,5658.33,0.02,0.0,0.0,0.0,,2.39,0.0,7.1
2199,Labohan Dagang,4/7/2022,,0.05,0.08,5.75,0.0,0.0,0.05,0.23,0.0,5791.67,0.02,0.0,0.0,0.0,,2.58,0.0,7.08
2200,Labohan Dagang,4/8/2022,,0.06,0.07,5.0,0.0,0.0,0.04,0.24,0.0,5633.33,0.02,0.0,0.0,0.0,,2.12,0.0,7.06
2201,Labohan Dagang,4/9/2022,,0.06,0.05,5.58,0.0,0.0,0.05,0.26,0.0,5600.0,0.02,0.0,0.0,0.0,,2.03,0.0,7.07
2202,Labohan Dagang,5/1/2022,,0.07,0.13,5.58,0.0,0.0,0.05,0.23,0.0,5683.33,0.02,0.0,0.0,0.0,,4.48,0.0,7.21
2203,Labohan Dagang,5/10/2022,,0.06,0.07,5.91,0.0,0.0,0.04,0.21,0.0,5400.0,0.02,0.0,0.0,0.0,,1.84,0.0,7.09
2204,Labohan Dagang,5/11/2022,,0.07,0.07,6.33,0.0,0.0,0.03,0.23,0.0,5500.0,0.02,0.0,0.0,0.0,,1.88,0.0,7.11
2205,Labohan Dagang,5/12/2022,,0.08,0.07,5.58,0.0,0.0,0.04,0.22,0.0,5816.67,0.02,0.0,0.0,0.0,,2.31,0.0,7.16
2206,Labohan Dagang,5/13/2022,,0.07,0.07,4.75,0.0,0.0,0.04,0.24,0.0,5425.0,0.02,0.0,0.0,0.0,,2.06,0.0,7.27
2207,Labohan Dagang,5/14/2022,,0.05,0.07,5.75,0.0,0.0,0.04,0.23,0.0,5675.0,0.02,0.0,0.0,0.0,,2.59,0.0,7.28
2208,Labohan Dagang,5/15/2022,,0.05,0.09,6.0,0.0,0.0,0.07,0.23,0.0,5800.0,0.03,0.0,0.0,0.0,,3.0,0.0,7.24
2209,Labohan Dagang,5/16/2022,,0.07,0.08,5.75,0.0,0.0,0.06,0.23,0.0,5875.0,0.02,0.0,0.0,0.0,,2.54,0.0,7.23
2210,Labohan Dagang,5/17/2022,,0.07,0.08,5.5,0.0,0.0,0.06,0.22,0.0,5508.33,0.02,0.0,0.0,0.0,,2.55,0.0,7.11
2211,Labohan Dagang,5/18/2022,,0.07,0.08,5.09,0.0,0.0,0.05,0.23,0.0,5716.67,0.02,0.0,0.0,0.0,,2.73,0.0,7.27
2212,Labohan Dagang,5/19/2022,,0.07,0.08,6.25,0.0,0.0,0.05,0.24,0.0,5292.31,0.02,0.0,0.0,0.0,,2.73,0.0,7.33
2213,Labohan Dagang,5/2/2022,,0.06,0.09,7.17,0.0,0.0,0.06,0.22,0.0,5591.67,0.02,0.0,0.0,0.0,,3.6,0.0,7.17
2214,Labohan Dagang,5/20/2022,,0.07,0.07,5.58,0.0,0.0,0.04,0.24,0.0,5616.67,0.02,0.0,0.0,0.0,,2.0,0.0,7.4
2215,Labohan Dagang,5/21/2022,,0.08,0.08,6.08,0.0,0.0,0.05,0.23,0.0,5816.67,0.02,0.0,0.0,0.0,,2.37,0.0,7.48
2216,Labohan Dagang,5/22/2022,,0.07,0.07,5.42,0.0,0.0,0.04,0.24,0.0,5741.67,0.02,0.0,0.0,0.0,,2.04,0.0,7.43
2217,Labohan Dagang,5/23/2022,,0.09,0.05,5.55,0.0,0.0,0.03,0.23,0.0,5681.82,0.02,0.0,0.0,0.0,,1.81,0.0,7.3
2218,Labohan Dagang,5/24/2022,,0.08,0.06,6.17,0.0,0.0,0.03,0.25,0.0,5650.0,0.01,0.0,0.0,0.0,,1.84,0.0,7.4
2219,Labohan Dagang,5/25/2022,,0.05,0.07,5.33,0.0,0.0,0.03,0.25,0.0,5491.67,0.01,0.0,0.0,0.0,,1.77,0.0,7.26
2220,Labohan Dagang,5/26/2022,,0.07,0.07,5.08,0.0,0.0,0.05,0.23,0.0,5416.67,0.02,0.0,0.0,0.0,,2.05,0.0,7.09
2221,Labohan Dagang,5/27/2022,,0.06,0.07,4.67,0.0,0.0,0.03,0.25,0.0,5383.33,0.02,0.0,0.0,0.0,,2.14,0.0,7.11
2222,Labohan Dagang,5/28/2022,,0.07,0.07,6.33,0.0,0.0,0.04,0.24,0.0,5500.0,0.02,0.0,0.0,0.0,,2.28,0.0,7.11
2223,Labohan Dagang,5/29/2022,,0.05,0.07,5.5,0.0,0.0,0.04,0.23,0.0,5500.0,0.03,0.0,0.0,0.0,,2.09,0.0,7.14
2224,Labohan Dagang,5/3/2022,,0.05,0.1,7.08,0.0,0.0,0.07,0.21,0.0,5166.67,0.03,0.0,0.0,0.0,,4.2,0.0,7.02
2225,Labohan Dagang,5/30/2022,,0.05,0.07,6.0,0.0,0.0,0.04,0.24,0.0,5633.33,0.02,0.0,0.0,0.0,,2.65,0.0,7.14
2226,Labohan Dagang,5/31/2022,,0.04,0.08,5.82,0.0,0.0,0.04,0.23,0.0,5550.0,0.02,0.0,0.0,0.0,,2.73,0.0,7.14
2227,Labohan Dagang,5/4/2022,,0.07,0.09,6.17,0.0,0.0,0.06,0.2,0.0,5400.0,0.03,0.0,0.0,0.0,,3.39,0.0,7.02
2228,Labohan Dagang,5/5/2022,,0.08,0.1,6.0,0.0,0.0,0.06,0.23,0.0,5400.0,0.04,0.0,0.0,0.0,,3.36,0.0,7.06
2229,Labohan Dagang,5/6/2022,,0.07,0.1,6.17,0.0,0.0,0.06,0.22,0.0,5525.0,0.02,0.0,0.0,0.0,,3.44,0.0,7.05
2230,Labohan Dagang,5/7/2022,,0.07,0.09,6.42,0.0,0.0,0.05,0.23,0.0,5633.33,0.02,0.0,0.0,0.0,,2.79,0.0,7.04
2231,Labohan Dagang,5/8/2022,,0.07,0.09,7.5,0.0,0.0,0.05,0.22,0.0,5400.0,0.02,0.0,0.0,0.0,,3.1,0.0,7.03
2232,Labohan Dagang,5/9/2022,,0.06,0.07,5.42,0.0,0.0,0.04,0.22,0.0,5400.0,0.02,0.0,0.0,0.0,,2.62,0.0,7.08
2233,Labohan Dagang,6/1/2022,,0.05,0.08,6.33,0.0,0.0,0.03,0.24,0.0,5566.67,0.02,0.0,0.0,0.0,,2.83,0.0,7.24
2234,Labohan Dagang,6/10/2022,,0.07,0.07,5.5,0.0,0.0,0.04,0.23,0.0,5775.0,0.03,0.0,0.0,0.0,,2.54,0.0,7.17
2235,Labohan Dagang,6/11/2022,,0.06,0.08,5.75,0.0,0.0,0.07,0.23,0.0,5675.0,0.03,0.0,0.0,0.0,,2.5,0.0,7.11
2236,Labohan Dagang,6/12/2022,,0.05,0.08,6.0,0.0,0.0,0.04,0.23,0.0,5500.0,0.03,0.0,0.0,0.0,,2.31,0.0,7.05
2237,Labohan Dagang,6/13/2022,,0.06,0.08,5.5,0.0,0.0,0.04,0.23,0.0,5850.0,0.03,0.0,0.0,0.0,,2.03,0.0,7.14
2238,Labohan Dagang,6/14/2022,,0.05,0.07,5.45,0.0,0.0,0.04,0.23,0.0,5818.18,0.02,0.0,0.0,0.0,,1.95,0.0,7.14
2239,Labohan Dagang,6/15/2022,,0.06,0.08,5.33,0.0,0.0,0.05,0.23,0.0,5566.67,0.03,0.0,0.0,0.0,,1.87,0.0,7.16
2240,Labohan Dagang,6/16/2022,,0.06,0.07,5.83,0.0,0.0,0.04,0.24,0.0,5700.0,0.03,0.0,0.0,0.0,,1.79,0.0,7.06
2241,Labohan Dagang,6/17/2022,,0.06,0.07,6.92,0.0,0.0,0.04,0.27,0.0,5650.0,0.03,0.0,0.0,0.0,,1.83,0.0,7.09
2242,Labohan Dagang,6/18/2022,,0.04,0.06,4.92,0.0,0.0,0.03,0.24,0.0,5500.0,0.02,0.0,0.0,0.0,,1.88,0.0,7.1
2243,Labohan Dagang,6/19/2022,,0.04,0.05,5.75,0.0,0.0,0.04,0.23,0.0,5500.0,0.03,0.0,0.0,0.0,,1.94,0.0,7.15
2244,Labohan Dagang,6/2/2022,,0.06,0.1,5.67,0.0,0.0,0.05,0.25,0.0,5700.0,0.02,0.0,0.0,0.0,,2.68,0.0,7.2
2245,Labohan Dagang,6/20/2022,,0.04,0.06,5.5,0.0,0.0,0.03,0.22,0.0,5633.33,0.03,0.0,0.0,0.0,,1.74,0.0,7.13
2246,Labohan Dagang,6/21/2022,,0.06,0.07,5.92,0.0,0.0,0.03,0.22,0.0,5483.33,0.03,0.0,0.0,0.0,,1.92,0.0,7.13
2247,Labohan Dagang,6/22/2022,,0.06,0.05,5.64,0.0,0.0,0.03,0.24,0.0,5500.0,0.02,0.0,0.0,0.0,,2.01,0.0,7.13
2248,Labohan Dagang,6/23/2022,,0.06,0.07,5.25,0.0,0.0,0.03,0.22,0.0,5466.67,0.03,0.0,0.0,0.0,,1.74,0.0,7.11
2249,Labohan Dagang,6/24/2022,,0.05,0.07,5.58,0.0,0.0,0.03,0.23,0.0,5325.0,0.02,0.0,0.0,0.0,,1.5,0.0,7.08
2250,Labohan Dagang,6/25/2022,,0.06,0.09,6.67,0.0,0.0,0.04,0.23,0.0,5466.67,0.04,0.0,0.0,0.0,,2.31,0.0,7.15
2251,Labohan Dagang,6/26/2022,,0.06,0.05,5.83,0.0,0.0,0.03,0.23,0.0,5500.0,0.02,0.0,0.0,0.0,,1.76,0.0,7.1
2252,Labohan Dagang,6/27/2022,,0.05,0.07,4.55,0.0,0.0,0.03,0.23,0.0,5500.0,0.04,0.0,0.0,0.0,,1.83,0.0,7.12
2253,Labohan Dagang,6/28/2022,,0.05,0.07,5.17,0.0,0.0,0.03,0.23,0.0,5475.0,0.03,0.0,0.0,0.0,,1.89,0.0,7.11
2254,Labohan Dagang,6/29/2022,,0.06,0.07,5.92,0.0,0.0,0.04,0.21,0.0,5750.0,0.04,0.0,0.0,0.0,,2.21,0.0,7.12
2255,Labohan Dagang,6/3/2022,,0.08,0.06,4.83,0.0,0.0,0.04,0.24,0.0,5700.0,0.02,0.0,0.0,0.0,,2.35,0.0,7.14
2256,Labohan Dagang,6/30/2022,,0.07,0.08,5.08,0.0,0.0,0.05,0.22,0.0,5558.33,0.03,0.0,0.0,0.0,,1.94,0.0,7.11
2257,Labohan Dagang,6/4/2022,,0.06,0.08,5.25,0.0,0.0,0.05,0.25,0.0,5700.0,0.03,0.0,0.0,0.0,,3.0,0.0,7.21
2258,Labohan Dagang,6/5/2022,,0.07,0.07,6.33,0.0,0.0,0.04,0.24,0.0,5600.0,0.03,0.0,0.0,0.0,,2.7,0.0,7.16
2259,Labohan Dagang,6/6/2022,,0.06,0.07,7.27,0.0,0.0,0.04,0.25,0.0,5427.27,0.03,0.0,0.0,0.0,,2.75,0.0,7.15
2260,Labohan Dagang,6/7/2022,,0.06,0.07,5.5,0.0,0.0,0.05,0.24,0.0,5400.0,0.02,0.0,0.0,0.0,,2.48,0.0,7.2
2261,Labohan Dagang,6/8/2022,,0.07,0.05,5.25,0.0,0.0,0.03,0.25,0.0,5433.33,0.02,0.0,0.0,0.0,,1.97,0.0,7.14
2262,Labohan Dagang,6/9/2022,,0.07,0.07,6.75,0.0,0.0,0.04,0.24,0.0,5500.0,0.03,0.0,0.0,0.0,,2.25,0.0,7.12
2263,Labohan Dagang,7/1/2022,,0.05,0.06,6.08,0.0,0.0,0.06,0.22,0.0,5300.0,0.03,0.0,0.0,0.0,,1.83,0.0,7.21
2264,Labohan Dagang,7/10/2022,,0.07,0.07,5.33,0.0,0.0,0.05,0.22,0.0,5700.0,0.02,0.0,0.0,0.0,,1.99,0.0,7.16
2265,Labohan Dagang,7/11/2022,,0.06,0.07,5.58,0.0,0.0,0.04,0.23,0.0,5650.0,0.02,0.0,0.0,0.0,,1.82,0.0,7.14
2266,Labohan Dagang,7/12/2022,,0.07,0.09,5.5,0.0,0.0,0.05,0.23,0.0,5416.67,0.02,0.0,0.0,0.0,,1.99,0.0,7.14
2267,Labohan Dagang,7/13/2022,,0.06,0.1,7.5,0.0,0.0,0.07,0.23,0.0,5700.0,0.03,0.0,0.0,0.0,,2.34,0.0,7.17
2268,Labohan Dagang,7/14/2022,,0.05,0.08,5.42,0.0,0.0,0.05,0.22,0.0,5633.33,0.02,0.0,0.0,0.0,,2.0,0.0,7.22
2269,Labohan Dagang,7/15/2022,,0.07,0.07,6.33,0.0,0.0,0.04,0.24,0.0,5633.33,0.02,0.0,0.0,0.0,,1.83,0.0,7.17
2270,Labohan Dagang,7/16/2022,,0.06,0.08,5.83,0.0,0.0,0.05,0.23,0.0,5700.0,0.01,0.0,0.0,0.0,,1.93,0.0,7.17
2271,Labohan Dagang,7/17/2022,,0.06,0.08,5.75,0.0,0.0,0.05,0.23,0.0,5700.0,0.02,0.0,0.0,0.0,,1.97,0.0,7.16
2272,Labohan Dagang,7/18/2022,,0.05,0.08,6.42,0.0,0.0,0.06,0.23,0.0,5700.0,0.02,0.0,0.0,0.0,,1.78,0.0,7.11
2273,Labohan Dagang,7/19/2022,,0.07,0.08,5.91,0.0,0.0,0.04,0.23,0.0,5590.91,0.02,0.0,0.0,0.0,,1.79,0.0,7.06
2274,Labohan Dagang,7/2/2022,,0.05,0.08,6.92,0.0,0.0,0.06,0.23,0.0,5300.0,0.03,0.0,0.0,0.0,,2.06,0.0,7.34
2275,Labohan Dagang,7/20/2022,,0.06,0.09,4.83,0.0,0.0,0.06,0.24,0.0,5600.0,0.03,0.0,0.0,0.0,,1.98,0.0,7.08
2276,Labohan Dagang,7/21/2022,,0.06,0.07,6.08,0.0,0.0,0.06,0.22,0.0,5650.0,0.02,0.0,0.0,0.0,,1.95,0.0,7.07
2277,Labohan Dagang,7/22/2022,,0.06,0.09,5.0,0.0,0.0,0.07,0.21,0.0,5500.0,0.02,0.0,0.0,0.0,,1.74,0.0,7.12
2278,Labohan Dagang,7/23/2022,,0.07,0.08,4.92,0.0,0.0,0.05,0.21,0.0,5500.0,0.02,0.0,0.0,0.0,,1.69,0.0,7.04
2279,Labohan Dagang,7/24/2022,,0.06,0.07,5.5,0.0,0.0,0.06,0.22,0.0,5666.67,0.03,0.0,0.0,0.0,,2.01,0.0,7.03
