,wtp,pH_avg,Date,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Kibbled Aluminium Sulphate,Flopam FA 920 PWG,Soda_Ash_T,Liquid Chlorine,Sodium Silico Fluoride,Month,Soda Ash,Hydrated Lime,Liquid Polyaluminium Chloride,Sodium Aluminosilicate,Liquid Polyaluminium Chloride ,Liquid Aluminium Sulphate,Liquid_Chlorine_T,Hydrated_Lime_Pow_T,Flopam FO 4290 PWG,Microsand,Liquid Polyaluminium Chloride (mg/L),Raw Water Polyelectrolyte 4290 PWG / 4190 PWG / AN910 (mg/L),Sodium Silico Fluoride (mg/L)
5293,Sungai Selangor Fasa 2 Stream C,6.2,2022-10-04,104.17,7.42,1.54,0.11,0.21,,,,,0.57,,,,,,15.0,0.0,7.970000000000001,14.1,0.38,0.0,,,
5294,Sungai Selangor Fasa 2 Stream C,6.28,2022-11-04,123.33,10.75,1.65,0.25,0.26,,,,,0.57,,,,,,15.0,0.0,7.970000000000001,14.1,0.39,0.0,,,
5295,Sungai Selangor Fasa 2 Stream C,6.16,2022-12-04,102.0,10.7,1.67,0.38,0.22,,,,,0.57,,,,,,24.0,0.0,7.970000000000001,14.1,0.46,244.9,,,
5296,Sungai Selangor Fasa 2 Stream C,6.44,2022-04-13,130.83,10.89,2.23,0.24,0.31,,,,,0.57,,,,,,15.0,0.0,7.49,14.1,0.32,0.0,,,
5297,Sungai Selangor Fasa 2 Stream C,6.43,2022-04-14,81.67,8.25,1.46,0.2,0.16,,,,,0.57,,,,,,14.0,0.0,7.73,14.1,0.31,0.0,,,
5298,Sungai Selangor Fasa 2 Stream C,6.42,2022-04-15,139.17,10.75,1.65,0.24,0.23,,,,,0.57,,,,,,17.0,0.0,7.970000000000001,14.1,0.39,244.9,,,
5299,Sungai Selangor Fasa 2 Stream C,6.28,2022-04-16,81.67,8.58,1.61,0.2,0.19,,,,,0.57,,,,,,15.0,0.0,7.9399999999999995,14.1,0.32,244.9,,,
5300,Sungai Selangor Fasa 2 Stream C,6.4,2022-04-17,59.17,7.08,1.34,0.17,0.13,,,,,0.57,,,,,,15.0,0.0,7.49,14.1,0.33,235.0,,,
5301,Sungai Selangor Fasa 2 Stream C,6.31,2022-04-18,272.5,10.92,3.5,0.32,0.41,,,,,0.57,,,,,,21.0,0.0,7.49,14.1,0.39,240.0,,,
5302,Sungai Selangor Fasa 2 Stream C,6.26,2022-04-19,202.92,11.5,2.33,0.29,0.35,,,,,0.61,,,,,,19.0,0.0,7.96,15.2,0.46,0.0,,,
5303,Sungai Selangor Fasa 2 Stream C,6.31,2022-04-20,234.17,11.25,2.45,0.31,0.39,,,,,0.57,,,,,,20.0,0.0,7.49,14.1,0.43,235.0,,,
5304,Sungai Selangor Fasa 2 Stream C,6.35,2022-04-21,239.17,9.25,2.29,0.33,0.34,,,,,0.43,,,,,,20.0,0.0,7.970000000000001,14.1,0.47,235.0,,,
5305,Sungai Selangor Fasa 2 Stream C,6.4,2022-04-22,207.08,12.17,2.31,0.33,0.4,,,,,0.57,,,,,,19.0,0.0,7.49,14.1,0.42,0.0,,,
5306,Sungai Selangor Fasa 2 Stream C,6.36,2022-04-23,281.67,10.08,1.75,0.27,0.23,,,,,0.57,,,,,,20.0,0.0,7.970000000000001,14.1,0.43,0.0,,,
5307,Sungai Selangor Fasa 2 Stream C,6.37,2022-04-24,226.67,10.33,2.67,0.34,0.45,,,,,0.57,,,,,,18.0,0.0,7.8100000000000005,14.1,0.4,0.0,,,
5308,Sungai Selangor Fasa 2 Stream C,6.38,2022-04-25,71.67,10.58,1.26,0.15,0.16,,,,,0.57,,,,,,18.0,0.0,7.49,14.1,0.34,244.9,,,
5309,Sungai Selangor Fasa 2 Stream C,6.44,2022-04-26,221.67,10.67,1.87,0.26,0.38,,,,,0.57,,,,,,21.0,0.0,7.5,14.1,0.42,0.0,,,
5310,Sungai Selangor Fasa 2 Stream C,6.42,2022-04-27,115.83,5.67,1.79,0.2,0.28,,,,,0.57,,,,,,19.0,0.0,7.5,14.1,0.34,367.35,,,
5311,Sungai Selangor Fasa 2 Stream C,6.46,2022-04-28,242.5,8.17,1.35,0.25,0.15,,,,,0.57,,,,,,24.0,0.0,7.5,14.1,0.4,0.0,,,
5312,Sungai Selangor Fasa 2 Stream C,6.38,2022-04-29,280.83,8.58,1.79,0.29,0.27,,,,,0.57,,,,,,25.0,0.0,7.49,18.8,0.51,0.0,,,
5313,Sungai Selangor Fasa 2 Stream C,6.42,2022-04-30,238.33,13.17,1.84,0.25,0.5,,,,,0.57,,,,,,22.0,0.0,7.49,18.8,0.53,489.8,,,
5314,Sungai Selangor Fasa 2 Stream C,6.18,2022-01-05,190.83,10.5,1.7,0.28,0.25,,,,,0.55,,,,,,20.0,0.0,7.28,16.45,0.39,244.9,,,
5315,Sungai Selangor Fasa 2 Stream C,6.33,2022-02-05,216.25,16.17,2.63,0.36,0.48,,,,,0.48,,,,,,20.0,0.0,6.92,18.8,0.33,489.8,,,
5316,Sungai Selangor Fasa 2 Stream C,6.43,2022-03-05,340.75,15.83,2.87,0.43,0.61,,,,,0.52,,,,,,22.0,0.0,8.049999999999999,18.8,0.38,0.0,,,
5317,Sungai Selangor Fasa 2 Stream C,6.46,2022-04-05,163.33,10.75,2.43,0.31,0.41,,,,,0.55,,,,,,19.0,0.0,6.97,14.1,0.34,0.0,,,
5318,Sungai Selangor Fasa 2 Stream C,6.4,2022-05-05,51.67,6.83,1.24,0.15,0.1,,,,,0.51,,,,,,16.0,0.0,5.96,10.57,0.34,0.0,,,
5319,Sungai Selangor Fasa 2 Stream C,6.41,2022-06-05,52.5,7.33,1.61,0.15,0.16,,,,,0.5,,,,,,13.0,0.0,6.44,10.5,0.32,533.3,,,
5320,Sungai Selangor Fasa 2 Stream C,6.45,2022-07-05,44.17,6.58,1.31,0.11,0.15,,,,,0.48,,,,,,16.0,0.0,6.42,9.5,0.29,533.3,,,
5321,Sungai Selangor Fasa 2 Stream C,6.23,2022-08-05,50.0,9.75,1.23,0.15,0.13,,,,,0.6,,,,,,14.0,0.0,7.38,9.9,0.31,0.0,,,
5322,Sungai Selangor Fasa 2 Stream C,6.03,2022-09-05,46.67,7.5,1.22,0.09,0.1,,,,,0.48,,,,,,15.0,0.0,7.42,14.8,0.28,0.0,,,
5323,Sungai Selangor Fasa 2 Stream C,6.0,2022-10-05,306.67,12.17,2.71,0.29,0.44,,,,,0.45,,,,,,15.0,0.0,7.02,14.1,0.27,235.0,,,
5324,Sungai Selangor Fasa 2 Stream C,6.47,2022-11-05,159.58,9.33,2.45,0.28,0.33,,,,,0.45,,,,,,15.0,0.0,7.02,14.1,0.27,0.0,,,
5325,Sungai Selangor Fasa 2 Stream C,6.21,2022-12-05,90.0,10.13,1.65,0.36,0.19,,,,,0.45,,,,,,18.0,0.0,7.41,14.1,0.41,0.0,,,
5326,Sungai Selangor Fasa 2 Stream C,6.16,2022-05-13,117.5,9.08,2.0,0.21,0.31,,,,,0.45,,,,,,13.0,0.0,7.02,14.1,0.29,0.0,,,
5327,Sungai Selangor Fasa 2 Stream C,6.38,2022-05-14,85.83,8.5,1.53,0.19,0.2,,,,,0.45,,,,,,13.0,0.0,7.02,14.1,0.28,0.0,,,
5328,Sungai Selangor Fasa 2 Stream C,6.43,2022-05-15,56.67,7.5,1.34,0.2,0.14,,,,,0.45,,,,,,13.0,0.0,7.49,14.1,0.29,0.0,,,
5329,Sungai Selangor Fasa 2 Stream C,6.36,2022-05-16,162.75,12.67,2.37,0.24,0.36,,,,,0.45,,,,,,14.0,0.0,7.02,14.1,0.34,0.0,,,
5330,Sungai Selangor Fasa 2 Stream C,6.38,2022-05-17,816.67,14.17,2.83,0.63,0.68,,,,,0.47,,,,,,31.0,0.0,8.69,16.2,0.52,461.5,,,
5331,Sungai Selangor Fasa 2 Stream C,6.06,2022-05-18,681.67,19.17,4.9,0.59,1.14,,,,,0.57,,,,,,31.0,0.0,7.02,12.53,0.55,346.15,,,
5332,Sungai Selangor Fasa 2 Stream C,6.16,2022-05-19,193.33,11.67,2.7,0.29,0.45,,,,,0.57,,,,,,18.0,0.0,7.02,14.1,0.38,0.0,,,
5333,Sungai Selangor Fasa 2 Stream C,6.28,2022-05-20,112.5,7.33,1.79,0.25,0.27,,,,,0.51,,,,,,15.0,0.0,7.02,14.1,0.35,0.0,,,
5334,Sungai Selangor Fasa 2 Stream C,6.38,2022-05-21,69.17,5.25,1.53,0.21,0.19,,,,,0.57,,,,,,14.0,0.0,7.02,14.1,0.34,0.0,,,
5335,Sungai Selangor Fasa 2 Stream C,6.4,2022-05-22,58.33,7.83,1.4,0.23,0.16,,,,,0.51,,,,,,14.0,0.0,7.02,14.1,0.34,0.0,,,
5336,Sungai Selangor Fasa 2 Stream C,6.38,2022-05-23,50.0,7.83,1.31,0.2,0.53,,,,,0.51,,,,,,14.0,0.0,7.02,14.1,0.34,0.0,,,
5337,Sungai Selangor Fasa 2 Stream C,6.41,2022-05-24,44.17,7.42,1.2,0.23,0.12,,,,,0.57,,,,,,12.0,0.0,7.57,14.25,0.27,0.0,,,
5338,Sungai Selangor Fasa 2 Stream C,6.48,2022-05-25,139.17,7.33,1.31,0.26,0.13,,,,,0.57,,,,,,15.0,0.0,7.57,14.1,0.34,244.9,,,
5339,Sungai Selangor Fasa 2 Stream C,6.4,2022-05-26,542.5,12.42,3.72,0.53,0.51,,,,,0.57,,,,,,20.0,0.0,7.57,14.1,0.61,244.9,,,
5340,Sungai Selangor Fasa 2 Stream C,6.39,2022-05-27,181.67,11.67,2.33,0.25,0.39,,,,,0.57,,,,,,16.0,0.0,7.57,14.1,0.31,244.9,,,
5341,Sungai Selangor Fasa 2 Stream C,6.43,2022-05-28,63.33,5.5,1.32,0.14,0.16,,,,,0.57,,,,,,13.0,0.0,7.27,14.1,0.27,0.0,,,
5342,Sungai Selangor Fasa 2 Stream C,6.47,2022-05-29,68.33,6.42,1.34,0.2,0.17,,,,,0.57,,,,,,10.0,0.0,6.970000000000001,14.1,0.26,235.0,,,
5343,Sungai Selangor Fasa 2 Stream C,6.4,2022-05-30,53.33,5.5,1.32,0.15,0.18,,,,,0.45,,,,,,11.0,0.0,7.4,14.1,0.28,0.0,,,
5344,Sungai Selangor Fasa 2 Stream C,6.42,2022-05-31,45.0,5.92,1.3,0.13,0.18,,,,,0.45,,,,,,11.0,0.0,7.970000000000001,14.1,0.29,0.0,,,
5345,Sungai Selangor Fasa 2 Stream C,6.17,2022-01-06,272.5,12.08,2.11,0.43,0.38,,,,,0.57,,,,,,11.0,0.0,7.4,14.1,0.29,235.0,,,
5346,Sungai Selangor Fasa 2 Stream C,6.28,2022-02-06,107.5,9.92,1.6,0.23,0.18,,,,,0.45,,,,,,10.0,0.0,7.57,14.1,0.29,0.0,,,
5347,Sungai Selangor Fasa 2 Stream C,6.47,2022-03-06,440.33,11.5,2.46,0.44,0.56,,,,,0.45,,,,,,11.0,0.0,7.49,14.1,0.28,0.0,,,
5348,Sungai Selangor Fasa 2 Stream C,6.36,2022-04-06,239.17,9.92,1.53,0.29,0.19,,,,,0.51,,,,,,10.0,0.0,7.970000000000001,14.1,0.28,0.0,,,
5349,Sungai Selangor Fasa 2 Stream C,6.41,2022-05-06,47.5,7.5,1.25,0.13,0.12,,,,,0.51,,,,,,10.0,0.0,7.970000000000001,14.1,0.28,0.0,,,
5350,Sungai Selangor Fasa 2 Stream C,6.38,2022-06-06,40.0,6.83,1.54,0.17,0.25,,,,,0.57,,,,,,10.0,0.0,6.869999999999999,14.1,0.29,230.8,,,
5351,Sungai Selangor Fasa 2 Stream C,6.38,2022-07-06,41.67,8.25,1.37,0.11,0.13,,,,,0.57,,,,,,10.0,0.0,7.49,14.1,0.29,233.8,,,
5352,Sungai Selangor Fasa 2 Stream C,6.27,2022-08-06,41.67,8.25,1.37,0.13,0.14,,,,,0.57,,,,,,15.0,0.0,7.23,14.1,0.37,233.8,,,
5353,Sungai Selangor Fasa 2 Stream C,6.05,2022-09-06,40.0,7.33,1.2,0.08,0.08,,,,,0.57,,,,,,17.0,0.0,7.77,13.05,0.44,233.8,,,
5354,Sungai Selangor Fasa 2 Stream C,6.15,2022-10-06,96.67,8.42,1.6,0.12,0.23,,,,,0.58,,,,,,24.0,0.0,7.640000000000001,13.18,0.59,236.9,,,
5355,Sungai Selangor Fasa 2 Stream C,6.47,2022-11-06,121.67,7.5,1.99,0.29,0.27,,,,,0.57,,,,,,21.0,0.0,7.02,14.1,0.46,0.0,,,
5356,Sungai Selangor Fasa 2 Stream C,6.08,2022-12-06,78.33,7.67,1.63,0.22,0.15,,,,,0.58,,,,,,20.0,0.0,7.15,14.33,0.44,235.3,,,
5357,Sungai Selangor Fasa 2 Stream C,6.29,2022-06-13,291.67,10.33,2.67,0.33,0.56,,,,,0.57,,,,,,19.0,0.0,7.0600000000000005,14.23,0.41,240.0,,,
5358,Sungai Selangor Fasa 2 Stream C,6.37,2022-06-14,158.33,9.42,1.58,0.22,0.26,,,,,0.55,,,,,,17.0,0.0,6.949999999999999,14.02,0.29,233.8,,,
5359,Sungai Selangor Fasa 2 Stream C,6.38,2022-06-15,213.75,11.33,2.57,0.28,0.44,,,,,0.62,,,,,,16.0,0.0,7.140000000000001,14.27,0.36,233.0,,,
5360,Sungai Selangor Fasa 2 Stream C,6.31,2022-06-16,188.33,9.75,2.5,0.26,0.37,,,,,0.57,,,,,,15.0,0.0,7.05,9.4,0.31,233.8,,,
5361,Sungai Selangor Fasa 2 Stream C,6.38,2022-06-17,85.0,7.08,1.5,0.16,0.18,,,,,0.57,,,,,,13.0,0.0,6.98,14.1,0.29,0.0,,,
5362,Sungai Selangor Fasa 2 Stream C,6.36,2022-06-18,123.33,9.42,1.81,0.22,0.25,,,,,0.57,,,,,,13.0,0.0,7.1,14.1,0.3,0.0,,,
5363,Sungai Selangor Fasa 2 Stream C,6.32,2022-06-19,207.5,10.83,2.43,0.23,0.3,,,,,0.57,,,,,,15.0,0.0,6.74,9.4,0.36,235.0,,,
5364,Sungai Selangor Fasa 2 Stream C,6.3,2022-06-20,272.5,12.08,2.62,0.32,0.42,,,,,0.57,,,,,,17.0,0.0,6.51,4.7,0.39,0.0,,,
5365,Sungai Selangor Fasa 2 Stream C,6.3,2022-06-21,235.0,10.5,2.19,0.34,0.39,,,,,0.61,,,,,,19.0,0.0,6.84,9.17,0.4,235.0,,,
5366,Sungai Selangor Fasa 2 Stream C,6.35,2022-06-22,155.0,10.5,2.44,0.24,0.38,,,,,0.57,,,,,,17.0,0.0,6.55,9.4,0.38,235.0,,,
5367,Sungai Selangor Fasa 2 Stream C,6.43,2022-06-23,90.0,7.92,1.54,0.17,0.22,,,,,0.57,,,,,,14.0,0.0,6.55,6.27,0.33,235.0,,,
5368,Sungai Selangor Fasa 2 Stream C,6.37,2022-06-24,65.83,7.83,1.39,0.15,0.16,,,,,0.57,,,,,,12.0,0.0,6.55,4.7,0.32,0.0,,,
5369,Sungai Selangor Fasa 2 Stream C,6.38,2022-06-25,185.45,11.45,2.52,0.24,0.42,,,,,0.57,,,,,,17.0,0.0,7.02,7.83,0.39,235.0,,,
5370,Sungai Selangor Fasa 2 Stream C,6.34,2022-06-26,114.17,8.83,1.78,0.2,0.29,,,,,0.57,,,,,,16.0,0.0,7.02,9.4,0.34,0.0,,,
5371,Sungai Selangor Fasa 2 Stream C,6.45,2022-06-27,60.0,5.5,1.33,0.14,0.16,,,,,0.57,,,,,,12.0,0.0,6.55,9.4,0.32,0.0,,,
5372,Sungai Selangor Fasa 2 Stream C,6.38,2022-06-28,58.33,6.25,1.29,0.12,0.16,,,,,0.57,,,,,,10.0,0.0,6.55,3.29,0.33,233.0,,,
5373,Sungai Selangor Fasa 2 Stream C,6.43,2022-06-29,53.33,4.5,1.28,0.12,0.13,,,,,0.57,,,,,,10.0,0.0,6.79,9.4,0.32,0.0,,,
5374,Sungai Selangor Fasa 2 Stream C,6.39,2022-06-30,49.17,4.83,1.28,0.12,0.15,,,,,0.57,,,,,,10.0,0.0,6.63,9.4,0.32,0.0,,,
5375,Sungai Selangor Fasa 2 Stream C,6.08,2022-01-07,173.33,9.33,2.26,0.3,0.47,,,,,0.57,,,,,,10.0,0.0,6.970000000000001,9.4,0.32,0.0,,,
5376,Sungai Selangor Fasa 2 Stream C,6.18,2022-02-07,105.83,13.83,1.73,0.24,0.27,,,,,0.57,,,,,,9.0,0.0,7.02,9.4,0.32,0.0,,,
5377,Sungai Selangor Fasa 2 Stream C,6.43,2022-03-07,245.0,10.17,3.04,0.38,0.55,,,,,0.57,,,,,,10.0,0.0,7.03,9.4,0.31,0.0,,,
5378,Sungai Selangor Fasa 2 Stream C,6.41,2022-04-07,215.0,9.83,2.12,0.3,0.42,,,,,0.57,,,,,,9.0,0.0,7.18,9.4,0.32,233.0,,,
5379,Sungai Selangor Fasa 2 Stream C,6.38,2022-05-07,43.33,6.5,1.34,0.16,0.13,,,,,0.57,,,,,,10.0,0.0,7.49,9.4,0.32,0.0,,,
5380,Sungai Selangor Fasa 2 Stream C,6.33,2022-06-07,56.67,7.08,1.52,0.13,0.17,,,,,0.57,,,,,,10.0,0.0,7.49,9.4,0.32,233.0,,,
5381,Sungai Selangor Fasa 2 Stream C,6.42,2022-07-07,37.5,7.25,1.42,0.1,0.12,,,,,0.57,,,,,,9.0,0.0,7.49,9.4,0.32,233.0,,,
5382,Sungai Selangor Fasa 2 Stream C,6.34,2022-08-07,45.0,8.11,1.34,0.11,0.13,,,,,0.57,,,,,,12.0,0.0,7.49,9.4,0.31,0.0,,,
5383,Sungai Selangor Fasa 2 Stream C,6.07,2022-09-07,47.5,7.42,1.39,0.1,0.13,,,,,0.57,,,,,,11.0,0.0,7.02,9.4,0.31,233.0,,,
5384,Sungai Selangor Fasa 2 Stream C,6.13,2022-10-07,64.17,7.83,1.38,0.08,0.13,,,,,0.57,,,,,,10.0,0.0,7.02,9.4,0.29,0.0,,,
5385,Sungai Selangor Fasa 2 Stream C,6.52,2022-11-07,75.0,9.67,1.51,0.22,0.22,,,,,0.55,,,,,,10.0,0.0,7.02,9.4,0.29,235.0,,,
5386,Sungai Selangor Fasa 2 Stream C,6.15,2022-12-07,116.67,8.92,1.85,0.29,0.18,,,,,0.57,,,,,,13.0,0.0,7.26,9.4,0.3,235.0,,,
5387,Sungai Selangor Fasa 2 Stream C,6.35,2022-07-13,50.0,7.75,1.49,0.12,0.14,,,,,0.57,,,,,,11.0,0.0,7.49,9.4,0.32,235.0,,,
5388,Sungai Selangor Fasa 2 Stream C,6.29,2022-07-14,78.33,8.67,1.62,0.19,0.17,,,,,0.56,,,,,,13.0,0.0,8.08,9.47,0.32,0.0,,,
5389,Sungai Selangor Fasa 2 Stream C,6.17,2022-07-15,43.33,6.08,1.46,0.11,0.15,,,,,0.57,,,,,,10.0,0.0,7.02,9.4,0.27,0.0,,,
5390,Sungai Selangor Fasa 2 Stream C,6.27,2022-07-16,41.67,5.83,1.45,0.11,0.12,,,,,0.57,,,,,,10.0,0.0,7.49,9.4,0.24,0.0,,,
5391,Sungai Selangor Fasa 2 Stream C,6.33,2022-07-17,41.67,6.33,1.53,0.14,0.15,,,,,0.46,,,,,,11.0,0.0,7.49,9.4,0.27,466.0,,,
5392,Sungai Selangor Fasa 2 Stream C,6.29,2022-07-18,40.0,5.67,1.46,0.09,0.13,,,,,0.56,,,,,,10.0,0.0,7.49,9.4,0.27,0.0,,,
5393,Sungai Selangor Fasa 2 Stream C,6.35,2022-07-19,39.58,6.08,1.47,0.09,0.14,,,,,0.56,,,,,,10.0,0.0,7.49,9.4,0.27,349.5,,,
5394,Sungai Selangor Fasa 2 Stream C,6.09,2022-07-20,40.0,7.75,1.68,0.11,0.12,,,,,0.56,,,,,,10.0,0.0,7.49,9.4,0.27,466.0,,,
5395,Sungai Selangor Fasa 2 Stream C,6.2,2022-07-21,42.5,8.42,1.4,0.11,0.14,,,,,0.56,,,,,,10.0,0.0,7.49,9.4,0.24,233.0,,,
5396,Sungai Selangor Fasa 2 Stream C,6.23,2022-07-22,43.33,6.92,1.41,0.18,0.13,,,,,0.57,,,,,,10.0,0.0,7.49,9.4,0.27,233.0,,,
5397,Sungai Selangor Fasa 2 Stream C,6.2,2022-07-23,152.92,10.0,1.5,0.38,0.14,,,,,0.56,,,,,,18.0,0.0,7.65,9.4,0.34,0.0,,,
5398,Sungai Selangor Fasa 2 Stream C,6.11,2022-07-24,367.27,15.64,3.69,0.49,0.66,,,,,0.57,,,,,,21.0,0.0,8.05,9.4,0.48,310.67,,,
5399,Sungai Selangor Fasa 2 Stream C,6.14,2022-07-25,264.17,13.0,2.46,0.4,0.54,,,,,0.57,,,,,,22.0,0.0,7.970000000000001,10.6,0.44,233.0,,,
5400,Sungai Selangor Fasa 2 Stream C,6.23,2022-07-26,154.17,11.75,2.05,0.32,0.35,,,,,0.55,,,,,,16.0,0.0,7.970000000000001,10.4,0.37,0.0,,,
5401,Sungai Selangor Fasa 2 Stream C,6.22,2022-07-27,115.83,8.25,2.01,0.26,0.29,,,,,0.57,,,,,,14.0,0.0,7.970000000000001,10.18,0.32,233.0,,,
5402,Sungai Selangor Fasa 2 Stream C,6.18,2022-07-28,53.33,9.0,1.63,0.2,0.2,,,,,0.57,,,,,,14.0,0.0,8.13,14.1,0.3,0.0,,,
5403,Sungai Selangor Fasa 2 Stream C,6.39,2022-07-29,75.0,8.5,1.72,0.24,0.21,,,,,0.57,,,,,,12.0,0.0,8.68,14.1,0.32,0.0,,,
5404,Sungai Selangor Fasa 2 Stream C,6.33,2022-07-30,65.83,10.5,1.72,0.18,0.2,,,,,0.57,,,,,,12.0,0.0,8.91,11.75,0.32,0.0,,,
5405,Sungai Selangor Fasa 2 Stream C,6.28,2022-07-31,50.0,6.5,1.29,0.15,0.17,,,,,0.57,,,,,,11.0,0.0,8.44,9.4,0.31,0.0,,,
5406,Sungai Selangor Fasa 2 Stream C,6.07,2022-01-08,100.0,11.67,1.42,0.18,0.15,,,,,0.57,,,,,,11.0,0.0,7.970000000000001,14.1,0.29,0.0,,,
5407,Sungai Selangor Fasa 2 Stream C,6.25,2022-02-08,67.5,11.67,1.48,0.22,0.17,,,,,0.57,,,,,,11.0,0.0,7.970000000000001,14.1,0.27,0.0,,,
5408,Sungai Selangor Fasa 2 Stream C,6.41,2022-03-08,350.83,12.92,2.56,0.42,0.44,,,,,0.57,,,,,,12.0,0.0,7.970000000000001,14.1,0.29,0.0,,,
5409,Sungai Selangor Fasa 2 Stream C,6.38,2022-04-08,231.67,11.33,2.03,0.38,0.28,,,,,0.57,,,,,,17.0,0.0,8.68,12.53,0.33,0.0,,,
5410,Sungai Selangor Fasa 2 Stream C,6.48,2022-05-08,40.0,7.92,1.36,0.21,0.11,,,,,0.57,,,,,,16.0,0.0,8.68,14.1,0.32,0.0,,,
5411,Sungai Selangor Fasa 2 Stream C,6.37,2022-06-08,169.58,9.42,2.12,0.28,0.28,,,,,0.57,,,,,,14.0,0.0,8.83,14.1,0.33,0.0,,,
5412,Sungai Selangor Fasa 2 Stream C,6.42,2022-07-08,45.0,6.58,1.45,0.11,0.12,,,,,0.57,,,,,,12.0,0.0,8.6,14.1,0.32,233.0,,,
5413,Sungai Selangor Fasa 2 Stream C,6.4,2022-08-08,37.5,5.5,1.21,0.1,0.1,,,,,0.57,,,,,,12.0,0.0,7.49,14.1,0.3,0.0,,,
5414,Sungai Selangor Fasa 2 Stream C,6.13,2022-09-08,96.25,9.08,1.86,0.12,0.26,,,,,0.57,,,,,,13.0,0.0,8.44,14.1,0.29,349.5,,,
5415,Sungai Selangor Fasa 2 Stream C,6.0,2022-10-08,69.58,10.33,1.55,0.09,0.17,,,,,0.57,,,,,,13.0,0.0,7.8100000000000005,14.1,0.32,0.0,,,
5416,Sungai Selangor Fasa 2 Stream C,6.47,2022-11-08,100.0,9.5,1.63,0.26,0.21,,,,,0.57,,,,,,11.0,0.0,7.970000000000001,14.1,0.27,0.0,,,
5417,Sungai Selangor Fasa 2 Stream C,6.2,2022-12-08,126.67,8.75,2.18,0.3,0.29,,,,,0.57,,,,,,11.0,0.0,7.57,14.1,0.31,0.0,,,
5418,Sungai Selangor Fasa 2 Stream C,6.25,2022-08-13,50.83,7.0,1.26,0.09,0.08,,,,,0.57,,,,,,13.0,0.0,7.49,14.1,0.32,310.67,,,
5419,Sungai Selangor Fasa 2 Stream C,6.2,2022-08-14,45.0,5.33,1.13,0.07,0.06,,,,,0.57,,,,,,11.0,0.0,7.49,14.1,0.29,233.0,,,
5420,Sungai Selangor Fasa 2 Stream C,6.4,2022-08-15,175.0,12.17,2.38,0.27,0.31,,,,,0.57,,,,,,16.0,0.0,9.2,14.1,0.36,233.0,,,
5421,Sungai Selangor Fasa 2 Stream C,6.36,2022-08-16,90.0,8.25,1.83,0.19,0.42,,,,,0.5,,,,,,17.0,0.0,9.03,14.1,0.34,233.0,,,
5422,Sungai Selangor Fasa 2 Stream C,6.2,2022-08-17,211.67,8.92,2.3,0.22,0.4,,,,,0.53,,,,,,18.0,0.0,7.92,14.1,0.4,0.0,,,
5423,Sungai Selangor Fasa 2 Stream C,6.22,2022-08-18,66.67,7.0,1.37,0.1,0.17,,,,,0.57,,,,,,14.0,0.0,7.92,14.1,0.32,233.0,,,
5424,Sungai Selangor Fasa 2 Stream C,6.25,2022-08-19,50.0,8.08,1.2,0.11,0.1,,,,,0.57,,,,,,12.0,0.0,7.92,14.1,0.34,233.0,,,
5425,Sungai Selangor Fasa 2 Stream C,6.33,2022-08-20,38.33,8.08,0.99,0.09,0.08,,,,,0.57,,,,,,12.0,0.0,7.92,14.1,0.33,233.0,,,
5426,Sungai Selangor Fasa 2 Stream C,6.37,2022-08-21,230.0,12.08,0.9,0.19,0.09,,,,,0.57,,,,,,24.0,0.0,7.92,14.1,0.39,235.0,,,
5427,Sungai Selangor Fasa 2 Stream C,6.22,2022-08-22,271.67,10.58,3.26,0.27,0.5,,,,,0.57,,,,,,21.0,0.0,7.92,14.08,0.39,0.0,,,
5428,Sungai Selangor Fasa 2 Stream C,6.25,2022-08-23,163.75,11.75,1.82,0.18,0.31,,,,,0.57,,,,,,16.0,0.0,7.92,14.1,0.4,0.0,,,
5429,Sungai Selangor Fasa 2 Stream C,6.32,2022-08-24,245.0,10.83,2.03,0.27,0.34,,,,,0.57,,,,,,18.0,0.0,7.92,14.1,0.37,0.0,,,
5430,Sungai Selangor Fasa 2 Stream C,6.31,2022-08-25,119.17,9.25,1.65,0.15,0.26,,,,,0.57,,,,,,18.0,0.0,7.49,14.1,0.4,235.0,,,
5431,Sungai Selangor Fasa 2 Stream C,6.27,2022-08-26,48.33,9.33,1.09,0.1,0.09,,,,,0.57,,,,,,15.0,0.0,7.49,14.1,0.33,0.0,,,
5432,Sungai Selangor Fasa 2 Stream C,6.36,2022-08-27,91.67,9.67,1.42,0.13,0.16,,,,,0.57,,,,,,16.0,0.0,7.970000000000001,14.1,0.33,0.0,,,
5433,Sungai Selangor Fasa 2 Stream C,6.24,2022-08-28,184.17,8.33,1.47,0.18,0.25,,,,,0.57,,,,,,27.0,0.0,7.970000000000001,16.35,0.4,0.0,,,
5434,Sungai Selangor Fasa 2 Stream C,6.29,2022-08-29,160.0,7.08,1.57,0.17,0.26,,,,,0.57,,,,,,24.0,0.0,8.93,18.4,0.47,0.0,,,
5435,Sungai Selangor Fasa 2 Stream C,6.24,2022-08-30,239.17,11.92,3.17,0.27,0.53,,,,,0.57,,,,,,21.0,0.0,7.6,18.6,0.49,233.0,,,
5436,Sungai Selangor Fasa 2 Stream C,6.33,2022-08-31,88.33,5.08,1.44,0.12,0.21,,,,,0.57,,,,,,18.0,0.0,7.92,18.6,0.41,0.0,,,
