,wtp,pH_avg,Date,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Kibbled Aluminium Sulphate,Flopam FA 920 PWG,Soda Ash (Pre),Soda Ash (Post),Liquid Chlorine,Sodium Silico Fluoride,Liquid Aluminium Sulphate,Hydrated Lime (Pre),Hydrated Lime (Post),Soda Ash,Hydrated Lime,Liquid Polyaluminium Chloride,Liquid Chlorine (Pre),Liquid Chlorine (Intermediate),Liquid Chlorine (Post),Sodium Aluminosilicate,Sodium Fluoride,Superfloc C 591 PWG,Aluminium Chlorohydrate,Flopam AH 912 PWG,Hydrated Lime (Intermediate),Hydrated Lime (Powder) (Pre),Hydrated Lime (Powder) (Post),Hydrated Lime (Powder),Flopam FO 4190 PWG,Flopam FO 4290 PWG,Polyelectrolyte AN 910 PWG,Microsand,Activated Carbon,Flopam FL 4520 PWG,Modified Liquid Alum,Potassium Permanganate,Polymer Tianfloc C3080,Sodium Hypochlorite,Liquid Polyaluminium Chloride (mg/L),Raw Water Polyelectrolyte 4290 PWG / 4190 PWG / AN910 (mg/L),Hydrated Lime (Post) (mg/L),Liquid Chlorine (Post) (mg/L),Sodium Silico Fluoride (mg/L),Liquid Chlorine (Pre) (mg/L),Hydrated Lime (Pre) (mg/L),Month,Quarter,Water Source,Lembangan,Soda_Ash_T,Hydrated_Lime_T
65,Sungai Selisek,6.29,2021-04-06,33.53,124.33,1.06,0.08,0.13,9.59,0.0,2.8,22.57,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.45,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,25.37,0.0
66,Sungai Selisek,6.26,2021-04-07,148.06,303.71,0.98,0.1,0.22,13.92,0.0,4.58,23.13,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.46,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,27.71,0.0
67,Sungai Selisek,6.32,2021-04-08,77.68,310.46,0.76,0.06,0.19,16.46,0.0,5.42,19.63,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.46,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,25.049999999999997,0.0
68,Sungai Selisek,6.3,2021-04-09,159.76,431.17,1.01,0.18,0.16,12.65,0.0,4.36,22.23,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.44,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,26.59,0.0
69,Sungai Selisek,6.31,2021-04-10,116.02,409.25,1.12,0.18,0.17,14.98,0.0,52.73,23.91,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.45,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,76.64,0.0
70,Sungai Selisek,6.33,2021-04-11,158.5,544.25,1.58,0.21,0.27,14.65,0.0,4.93,23.77,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.45,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,28.7,0.0
71,Sungai Selisek,6.32,2021-04-12,87.83,291.29,1.26,0.19,0.22,11.73,0.0,4.19,22.86,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.45,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,27.05,0.0
72,Sungai Selisek,6.29,2021-04-13,96.42,207.08,0.9,0.14,0.14,12.76,0.0,4.09,21.29,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.45,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,25.38,0.0
73,Sungai Selisek,6.31,2021-04-14,117.98,366.33,1.21,0.12,0.27,14.72,0.0,4.83,21.88,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.45,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,26.71,0.0
74,Sungai Selisek,6.41,2021-04-15,62.57,220.54,0.92,0.06,0.11,13.83,0.0,4.44,23.38,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.46,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,27.82,0.0
75,Sungai Selisek,6.33,2021-04-16,68.5,220.83,0.9,0.08,0.12,15.64,0.0,5.81,22.55,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.45,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,28.36,0.0
76,Sungai Selisek,6.21,2021-04-17,238.63,716.75,1.71,0.14,0.26,21.01,0.0,8.08,21.53,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.45,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,29.61,0.0
77,Sungai Selisek,6.26,2021-04-18,90.96,310.67,1.38,0.11,0.23,18.94,0.0,7.43,23.03,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.47,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,30.46,0.0
78,Sungai Selisek,6.27,2021-04-19,59.94,190.3,1.19,0.11,0.19,14.2,0.0,5.12,23.6,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.44,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,28.720000000000002,0.0
79,Sungai Selisek,6.37,2021-04-20,48.4,131.17,0.98,0.05,0.09,11.95,0.0,3.38,24.83,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.46,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,28.209999999999997,0.0
80,Sungai Selisek,6.33,2021-04-21,45.63,136.29,0.88,0.09,0.11,10.21,0.0,3.11,24.8,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.43,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,27.91,0.0
81,Sungai Selisek,6.29,2021-04-22,81.65,245.33,1.15,0.11,0.14,12.21,0.0,3.62,21.98,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.43,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,25.6,0.0
82,Sungai Selisek,6.5,2021-04-23,62.02,200.25,0.97,0.08,0.19,13.98,0.0,4.65,21.1,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.43,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,25.75,0.0
83,Sungai Selisek,6.51,2021-04-24,59.33,209.42,1.23,0.07,0.15,10.85,0.0,3.42,19.97,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.45,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,23.39,0.0
84,Sungai Selisek,6.4,2021-04-25,36.05,121.29,0.91,0.04,0.13,9.0,0.0,2.98,21.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.45,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,24.78,0.0
85,Sungai Selisek,6.24,2021-04-26,380.03,888.67,1.42,0.42,0.57,17.76,0.0,6.13,21.33,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.44,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,27.459999999999997,0.0
86,Sungai Selisek,6.23,2021-04-27,145.76,483.71,1.2,0.23,0.38,19.53,0.0,7.09,20.5,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.45,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,27.59,0.0
87,Sungai Selisek,6.37,2021-04-28,86.51,268.92,0.89,0.1,0.14,12.55,0.0,4.65,23.11,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.42,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,27.759999999999998,0.0
88,Sungai Selisek,6.39,2021-04-29,177.29,529.46,1.02,0.2,0.31,19.52,0.0,7.15,21.29,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.43,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,28.439999999999998,0.0
89,Sungai Selisek,6.39,2021-04-30,148.3,434.08,1.53,0.21,0.35,17.91,0.0,6.35,20.36,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.43,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,26.71,0.0
90,Kalumpang,7.02,2021-04-01,3.27,9.46,0.04,0.07,0.01,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,5.77,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
91,Kalumpang,7.07,2021-04-02,1.98,8.17,0.04,0.13,0.01,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,5.57,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
92,Kalumpang,7.09,2021-04-03,6.71,16.46,0.14,0.17,0.03,0.0,0.0,0.0,0.0,3.16,0.47,0.0,0.0,0.0,5.96,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
93,Kalumpang,7.04,2021-04-04,2.06,7.42,0.05,0.16,0.01,0.0,0.0,0.0,0.0,2.85,0.41,0.0,0.0,0.0,5.23,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
94,Kalumpang,7.07,2021-04-05,1.56,9.04,0.03,0.02,0.01,0.0,0.0,0.0,0.0,2.95,0.42,0.0,0.0,0.0,5.45,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
95,Kalumpang,6.92,2021-04-06,24.37,37.83,0.06,0.11,0.0,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,5.57,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
96,Kalumpang,6.99,2021-04-07,3.69,10.46,0.07,0.03,0.01,0.0,0.0,0.0,0.0,3.27,0.45,0.0,0.0,0.0,5.4,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
97,Kalumpang,7.04,2021-04-08,2.46,8.38,0.04,0.02,0.01,0.0,0.0,0.0,0.0,2.95,0.42,0.0,0.0,0.0,4.87,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
98,Kalumpang,6.93,2021-04-09,8.57,13.08,0.03,0.03,0.01,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
99,Kalumpang,7.05,2021-04-10,2.4,9.0,0.05,0.15,0.01,0.0,0.0,0.0,0.0,3.25,0.43,0.0,0.0,0.0,5.42,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
100,Kalumpang,7.09,2021-04-11,2.04,8.79,0.04,0.44,0.01,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
101,Kalumpang,7.0,2021-04-12,1.91,6.71,0.03,0.22,0.01,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
102,Kalumpang,6.83,2021-04-13,26.87,31.21,0.18,0.54,0.05,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
103,Kalumpang,6.81,2021-04-14,3.36,11.08,0.05,0.18,0.01,0.0,0.0,0.0,0.0,2.95,0.42,0.0,0.0,0.0,4.54,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
104,Kalumpang,6.99,2021-04-15,2.46,8.08,0.04,0.19,0.01,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
105,Kalumpang,6.84,2021-04-16,17.79,18.96,0.11,0.03,0.02,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
106,Kalumpang,6.99,2021-04-17,3.18,7.71,0.02,0.11,0.02,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
107,Kalumpang,6.93,2021-04-18,2.23,8.88,0.04,0.06,0.01,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
108,Kalumpang,7.1,2021-04-19,1.62,7.71,0.03,0.03,0.01,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
109,Kalumpang,7.13,2021-04-20,2.03,7.46,0.01,0.23,0.01,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
110,Kalumpang,7.07,2021-04-21,1.87,9.25,0.03,0.23,0.01,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
111,Kalumpang,7.03,2021-04-22,6.44,12.88,0.07,0.02,0.02,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
112,Kalumpang,6.98,2021-04-23,2.03,7.88,0.04,0.08,0.02,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
113,Kalumpang,6.78,2021-04-24,14.38,19.88,0.08,0.15,0.04,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
114,Kalumpang,7.04,2021-04-25,1.94,11.04,0.04,0.47,0.01,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
115,Kalumpang,6.79,2021-04-26,23.45,22.54,0.04,0.05,0.01,0.0,0.0,0.0,0.0,2.91,0.43,0.0,0.0,0.0,4.8,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
116,Kalumpang,6.86,2021-04-27,2.98,9.75,0.05,0.04,0.01,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
117,Kalumpang,6.95,2021-04-28,2.53,8.71,0.05,0.04,0.01,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
118,Kalumpang,6.89,2021-04-29,3.07,11.25,0.07,0.03,0.02,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
119,Kalumpang,6.78,2021-04-30,31.43,20.08,0.07,0.49,0.02,0.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,0.0,4.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,0.0,0.0
120,Sungai Dusun,5.47,2021-04-01,12.6,0.0,1.25,0.12,0.06,11.92,0.0,11.5,13.95,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.49,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,25.45,0.0
121,Sungai Dusun,5.51,2021-04-02,12.06,0.0,1.44,0.11,0.05,12.13,0.0,11.77,12.96,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,24.73,0.0
122,Sungai Dusun,5.59,2021-04-03,12.24,0.0,1.35,0.0,0.04,11.6,0.0,11.1,14.95,4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,26.049999999999997,0.0
123,Sungai Dusun,5.63,2021-04-04,12.45,0.0,1.18,0.11,0.06,11.92,0.0,11.5,13.95,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.49,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,25.45,0.0
124,Sungai Dusun,5.67,2021-04-05,12.53,0.0,1.14,0.08,0.05,13.3,0.0,11.9,12.96,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,24.86,0.0
125,Sungai Dusun,5.68,2021-04-06,21.23,0.0,1.53,0.12,0.07,14.21,0.0,12.21,11.97,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.47,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,24.18,0.0
126,Sungai Dusun,5.67,2021-04-07,17.54,0.0,1.37,0.43,0.06,14.17,0.0,12.2,12.96,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,25.16,0.0
127,Sungai Dusun,5.65,2021-04-08,14.77,0.0,1.41,0.17,0.07,13.6,0.0,11.6,12.96,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.48,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,24.560000000000002,0.0
128,Sungai Dusun,5.59,2021-04-09,161.08,12.3,1.22,0.13,0.07,30.93,0.0,22.09,11.97,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.47,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,34.06,0.0
129,Sungai Dusun,5.32,2021-04-10,51.09,3.58,1.46,2.21,0.07,22.08,0.0,18.19,11.97,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.47,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,30.160000000000004,0.0
130,Sungai Dusun,5.4,2021-04-11,51.27,2.92,1.48,0.67,0.06,20.09,0.0,17.23,11.97,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.47,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,4,2,River,Sg Bernam,29.200000000000003,0.0
