wtp,Date,Column2,Column3,Year,Month,ChemicalCode,ChemicalName,TotalMTConsumed,UnitPrice,TotalRMAmount,Column1
Sungai Selangor Fasa 3 Stage 1,1/3/2022,3,2022,2022,3,B01,Hydrated Lime - Powder (Bulk/Tanker),278.21,388,107945.48,March
Rasa,1/1/2022,1,2022,2022,1,A04,Liquid Polyaluminium Chloride Min 10% (Bulk/Tanker),142.82,698,99688.36,January
Rasa,1/1/2022,1,2022,2022,1,B01,Hydrated Lime - Powder (Bulk/Tanker),52.32,388,20300.16,January
Rasa,1/1/2022,1,2022,2022,1,C01,Liquid Chlorine (930kg / drum),21.366,2260,48287.16,January
Rasa,1/1/2022,1,2022,2022,1,D02,Flopam FO 4190 PWG (25kg / bag),0.3,16500,4950,January
Rasa,1/1/2022,1,2022,2022,1,F01,Sodium Silico Fluoride (25kg / bag),4.55,3600,16380,January
Rasa,1/2/2022,2,2022,2022,2,A04,Liquid Polyaluminium Chloride Min 10% (Bulk/Tanker),148.5,698,103653,February
Rasa,1/11/2022,11,2022,2022,11,F01,Sodium Silico Fluoride (25kg / bag),4.275,3600,15390,November
Rasa,1/12/2022,12,2022,2022,12,A04,Liquid Polyaluminium Chloride Min 10% (Bulk/Tanker),142.99,698,99807.02,December
Rasa,1/12/2022,12,2022,2022,12,B01,Hydrated Lime - Powder (Bulk/Tanker),45.51,388,17657.88,December
Rasa,1/12/2022,12,2022,2022,12,C01,Liquid Chlorine (930kg / drum),19.658,2260,44427.08,December
Rasa,1/12/2022,12,2022,2022,12,F01,Sodium Silico Fluoride (25kg / bag),3.475,3600,12510,December
Rasa,1/12/2022,12,2022,2022,12,D02,Flopam FO 4190 PWG (25kg / bag),0.225,16500,3712.5,December
Rasa,1/10/2022,10,2022,2022,10,D02,Flopam FO 4190 PWG (25kg / bag),0.251,16500,4141.5,October
Rasa,1/10/2022,10,2022,2022,10,F01,Sodium Silico Fluoride (25kg / bag),3.8,3600,13680,October
Rasa,1/11/2022,11,2022,2022,11,A04,Liquid Polyaluminium Chloride Min 10% (Bulk/Tanker),141.01,698,98424.98,November
Rasa,1/11/2022,11,2022,2022,11,B01,Hydrated Lime - Powder (Bulk/Tanker),48.07,388,18651.16,November
Rasa,1/11/2022,11,2022,2022,11,C01,Liquid Chlorine (930kg / drum),19.802,2260,44752.52,November
Rasa,1/11/2022,11,2022,2022,11,D02,Flopam FO 4190 PWG (25kg / bag),0.191,16500,3151.5,November
Rasa,1/9/2022,9,2022,2022,9,C01,Liquid Chlorine (930kg / drum),19.716,2260,44558.16,September
Rasa,1/9/2022,9,2022,2022,9,D02,Flopam FO 4190 PWG (25kg / bag),0.305,16500,5032.5,September
Rasa,1/9/2022,9,2022,2022,9,F01,Sodium Silico Fluoride (25kg / bag),4.65,3600,16740,September
Rasa,1/10/2022,10,2022,2022,10,A04,Liquid Polyaluminium Chloride Min 10% (Bulk/Tanker),138.9,698,96952.2,October
Rasa,1/10/2022,10,2022,2022,10,B01,Hydrated Lime - Powder (Bulk/Tanker),51.5,388,19982,October
Rasa,1/10/2022,10,2022,2022,10,C01,Liquid Chlorine (930kg / drum),19.7,2260,44522,October
Rasa,1/8/2022,8,2022,2022,8,B01,Hydrated Lime - Powder (Bulk/Tanker),57.62,388,22356.56,August
Rasa,1/8/2022,8,2022,2022,8,C01,Liquid Chlorine (930kg / drum),23.718,2260,53602.68,August
Rasa,1/8/2022,8,2022,2022,8,D02,Flopam FO 4190 PWG (25kg / bag),0.296,16500,4884,August
Rasa,1/8/2022,8,2022,2022,8,F01,Sodium Silico Fluoride (25kg / bag),4.4,3600,15840,August
Rasa,1/9/2022,9,2022,2022,9,A04,Liquid Polyaluminium Chloride Min 10% (Bulk/Tanker),146.88,698,102522.24,September
Rasa,1/9/2022,9,2022,2022,9,B01,Hydrated Lime - Powder (Bulk/Tanker),55,388,21340,September
Rasa,1/7/2022,7,2022,2022,7,A04,Liquid Polyaluminium Chloride Min 10% (Bulk/Tanker),160.63,698,112119.74,July
Rasa,1/7/2022,7,2022,2022,7,B01,Hydrated Lime - Powder (Bulk/Tanker),57.31,388,22236.28,July
Rasa,1/7/2022,7,2022,2022,7,C01,Liquid Chlorine (930kg / drum),25.59,2260,57833.4,July
Rasa,1/7/2022,7,2022,2022,7,D02,Flopam FO 4190 PWG (25kg / bag),0.317,16500,5230.5,July
Rasa,1/7/2022,7,2022,2022,7,F01,Sodium Silico Fluoride (25kg / bag),3.8,3600,13680,July
Rasa,1/8/2022,8,2022,2022,8,A04,Liquid Polyaluminium Chloride Min 10% (Bulk/Tanker),154.51,698,107847.98,August
Rasa,1/5/2022,5,2022,2022,5,F01,Sodium Silico Fluoride (25kg / bag),5.025,3600,18090,May
Rasa,1/6/2022,6,2022,2022,6,A04,Liquid Polyaluminium Chloride Min 10% (Bulk/Tanker),165.73,698,115679.54,June
Rasa,1/6/2022,6,2022,2022,6,B01,Hydrated Lime - Powder (Bulk/Tanker),51.71,388,20063.48,June
Rasa,1/6/2022,6,2022,2022,6,C01,Liquid Chlorine (930kg / drum),22.58,2260,51030.8,June
Rasa,1/6/2022,6,2022,2022,6,D02,Flopam FO 4190 PWG (25kg / bag),0.297,16500,4900.5,June
Rasa,1/6/2022,6,2022,2022,6,F01,Sodium Silico Fluoride (25kg / bag),4.65,3600,16740,June
Rasa,1/4/2022,4,2022,2022,4,D02,Flopam FO 4190 PWG (25kg / bag),0.294,16500,4851,April
Rasa,1/4/2022,4,2022,2022,4,F01,Sodium Silico Fluoride (25kg / bag),3.675,3600,13230,April
Rasa,1/5/2022,5,2022,2022,5,A04,Liquid Polyaluminium Chloride Min 10% (Bulk/Tanker),179.17,698,125060.66,May
Rasa,1/5/2022,5,2022,2022,5,B01,Hydrated Lime - Powder (Bulk/Tanker),55.53,388,21545.64,May
Rasa,1/5/2022,5,2022,2022,5,C01,Liquid Chlorine (930kg / drum),24.964,2260,56418.64,May
Rasa,1/5/2022,5,2022,2022,5,D02,Flopam FO 4190 PWG (25kg / bag),0.288,16500,4752,May
Rasa,1/3/2022,3,2022,2022,3,C01,Liquid Chlorine (930kg / drum),21.644,2260,48915.44,March
Rasa,1/3/2022,3,2022,2022,3,D02,Flopam FO 4190 PWG (25kg / bag),0.362,16500,5973,March
Rasa,1/3/2022,3,2022,2022,3,F01,Sodium Silico Fluoride (25kg / bag),3.975,3600,14310,March
Rasa,1/4/2022,4,2022,2022,4,A04,Liquid Polyaluminium Chloride Min 10% (Bulk/Tanker),144.35,698,100756.3,April
Rasa,1/4/2022,4,2022,2022,4,B01,Hydrated Lime - Powder (Bulk/Tanker),56.92,388,22084.96,April
Rasa,1/4/2022,4,2022,2022,4,C01,Liquid Chlorine (930kg / drum),22.678,2260,51252.28,April
Rasa,1/2/2022,2,2022,2022,2,B01,Hydrated Lime - Powder (Bulk/Tanker),55.14,388,21394.32,February
Rasa,1/2/2022,2,2022,2022,2,C01,Liquid Chlorine (930kg / drum),19.93,2260,45041.8,February
Rasa,1/2/2022,2,2022,2022,2,D02,Flopam FO 4190 PWG (25kg / bag),0.319,16500,5263.5,February
Rasa,1/2/2022,2,2022,2022,2,F01,Sodium Silico Fluoride (25kg / bag),4.03,3600,14508,February
Rasa,1/3/2022,3,2022,2022,3,A04,Liquid Polyaluminium Chloride Min 10% (Bulk/Tanker),150.08,698,104755.84,March
Rasa,1/3/2022,3,2022,2022,3,B01,Hydrated Lime - Powder (Bulk/Tanker),54.78,388,21254.64,March
Bernam River Headworks (New),1/1/2022,1,2022,2022,1,A06,Aluminium Chlorohydrate (Bulk/Tanker),4.107,2400,9856.8,January
Bernam River Headworks (New),1/1/2022,1,2022,2022,1,B01,Hydrated Lime - Powder (Bulk/Tanker),6.2,388,2405.6,January
Bernam River Headworks (New),1/1/2022,1,2022,2022,1,C02,Liquid Chlorine (68kg / Cylinder),2.72,8400,22848,January
Bernam River Headworks (New),1/1/2022,1,2022,2022,1,D03,Flopam FA 920 PWG (25kg / bag),0.025,13800,345,January
Bernam River Headworks (New),1/1/2022,1,2022,2022,1,F01,Sodium Silico Fluoride (25kg / bag),0.7,3600,2520,January
Bernam River Headworks (New),1/2/2022,2,2022,2022,2,A06,Aluminium Chlorohydrate (Bulk/Tanker),4.408,2400,10579.2,February
Bernam River Headworks (New),1/12/2022,12,2022,2022,12,C02,Liquid Chlorine (68kg / Cylinder),3.264,8400,27417.6,December
Bernam River Headworks (New),1/12/2022,12,2022,2022,12,B01,Hydrated Lime - Powder (Bulk/Tanker),3,388,1164,December
Bernam River Headworks (New),1/12/2022,12,2022,2022,12,F01,Sodium Silico Fluoride (25kg / bag),0.6,3600,2160,December
Bernam River Headworks (New),1/11/2022,11,2022,2022,11,A06,Aluminium Chlorohydrate (Bulk/Tanker),6.477,2400,15544.8,November
Bernam River Headworks (New),1/11/2022,11,2022,2022,11,B01,Hydrated Lime - Powder (Bulk/Tanker),2,388,776,November
Bernam River Headworks (New),1/11/2022,11,2022,2022,11,C02,Liquid Chlorine (68kg / Cylinder),3.06,8400,25704,November
Bernam River Headworks (New),1/11/2022,11,2022,2022,11,D03,Flopam FA 920 PWG (25kg / bag),0.025,13800,345,November
Bernam River Headworks (New),1/11/2022,11,2022,2022,11,F01,Sodium Silico Fluoride (25kg / bag),0.55,3600,1980,November
Bernam River Headworks (New),1/12/2022,12,2022,2022,12,A06,Aluminium Chlorohydrate (Bulk/Tanker),5.427,2400,13024.8,December
Bernam River Headworks (New),1/9/2022,9,2022,2022,9,F01,Sodium Silico Fluoride (25kg / bag),0.45,3600,1620,September
Bernam River Headworks (New),1/10/2022,10,2022,2022,10,A06,Aluminium Chlorohydrate (Bulk/Tanker),5.692,2400,13660.8,October
Bernam River Headworks (New),1/10/2022,10,2022,2022,10,B01,Hydrated Lime - Powder (Bulk/Tanker),1.5,388,582,October
Bernam River Headworks (New),1/10/2022,10,2022,2022,10,C02,Liquid Chlorine (68kg / Cylinder),2.924,8400,24561.6,October
Bernam River Headworks (New),1/10/2022,10,2022,2022,10,D03,Flopam FA 920 PWG (25kg / bag),0.025,13800,345,October
Bernam River Headworks (New),1/10/2022,10,2022,2022,10,F01,Sodium Silico Fluoride (25kg / bag),0.5,3600,1800,October
Bernam River Headworks (New),1/8/2022,8,2022,2022,8,D03,Flopam FA 920 PWG (25kg / bag),0.025,13800,345,August
Bernam River Headworks (New),1/8/2022,8,2022,2022,8,F01,Sodium Silico Fluoride (25kg / bag),0.575,3600,2070,August
Bernam River Headworks (New),1/9/2022,9,2022,2022,9,A06,Aluminium Chlorohydrate (Bulk/Tanker),4.284,2400,10281.6,September
Bernam River Headworks (New),1/9/2022,9,2022,2022,9,B01,Hydrated Lime - Powder (Bulk/Tanker),2.7,388,1047.6,September
Bernam River Headworks (New),1/9/2022,9,2022,2022,9,C02,Liquid Chlorine (68kg / Cylinder),2.856,8400,23990.4,September
Bernam River Headworks (New),1/9/2022,9,2022,2022,9,D03,Flopam FA 920 PWG (25kg / bag),0.025,13800,345,September
Bernam River Headworks (New),1/7/2022,7,2022,2022,7,C02,Liquid Chlorine (68kg / Cylinder),2.924,8400,24561.6,July
Bernam River Headworks (New),1/7/2022,7,2022,2022,7,D03,Flopam FA 920 PWG (25kg / bag),0.025,13800,345,July
Bernam River Headworks (New),1/7/2022,7,2022,2022,7,F01,Sodium Silico Fluoride (25kg / bag),0.65,3600,2340,July
Bernam River Headworks (New),1/8/2022,8,2022,2022,8,A06,Aluminium Chlorohydrate (Bulk/Tanker),5.285,2400,12684,August
Bernam River Headworks (New),1/8/2022,8,2022,2022,8,B01,Hydrated Lime - Powder (Bulk/Tanker),3.8,388,1474.4,August
Bernam River Headworks (New),1/8/2022,8,2022,2022,8,C02,Liquid Chlorine (68kg / Cylinder),3.808,8400,31987.2,August
Bernam River Headworks (New),1/6/2022,6,2022,2022,6,B01,Hydrated Lime - Powder (Bulk/Tanker),5.2,388,2017.6,June
Bernam River Headworks (New),1/6/2022,6,2022,2022,6,C02,Liquid Chlorine (68kg / Cylinder),2.856,8400,23990.4,June
Bernam River Headworks (New),1/6/2022,6,2022,2022,6,D03,Flopam FA 920 PWG (25kg / bag),0.05,13800,690,June
Bernam River Headworks (New),1/6/2022,6,2022,2022,6,F01,Sodium Silico Fluoride (25kg / bag),0.6,3600,2160,June
Bernam River Headworks (New),1/7/2022,7,2022,2022,7,A06,Aluminium Chlorohydrate (Bulk/Tanker),3.411,2400,8186.4,July
Bernam River Headworks (New),1/7/2022,7,2022,2022,7,B01,Hydrated Lime - Powder (Bulk/Tanker),4.1,388,1590.8,July
Bernam River Headworks (New),1/4/2022,4,2022,2022,4,F01,Sodium Silico Fluoride (25kg / bag),0.6,3600,2160,April
Bernam River Headworks (New),1/5/2022,5,2022,2022,5,A06,Aluminium Chlorohydrate (Bulk/Tanker),4.943,2400,11863.2,May
Bernam River Headworks (New),1/5/2022,5,2022,2022,5,B01,Hydrated Lime - Powder (Bulk/Tanker),7.2,388,2793.6,May
Bernam River Headworks (New),1/5/2022,5,2022,2022,5,C02,Liquid Chlorine (68kg / Cylinder),3.536,8400,29702.4,May
Bernam River Headworks (New),1/5/2022,5,2022,2022,5,F01,Sodium Silico Fluoride (25kg / bag),0.45,3600,1620,May
Bernam River Headworks (New),1/6/2022,6,2022,2022,6,A06,Aluminium Chlorohydrate (Bulk/Tanker),4.595,2400,11028,June
Bernam River Headworks (New),1/3/2022,3,2022,2022,3,C02,Liquid Chlorine (68kg / Cylinder),3.264,8400,27417.6,March
Bernam River Headworks (New),1/3/2022,3,2022,2022,3,D03,Flopam FA 920 PWG (25kg / bag),0.05,13800,690,March
Bernam River Headworks (New),1/3/2022,3,2022,2022,3,F01,Sodium Silico Fluoride (25kg / bag),0.7,3600,2520,March
Bernam River Headworks (New),1/4/2022,4,2022,2022,4,A06,Aluminium Chlorohydrate (Bulk/Tanker),5.229,2400,12549.6,April
Bernam River Headworks (New),1/4/2022,4,2022,2022,4,B01,Hydrated Lime - Powder (Bulk/Tanker),6.9,388,2677.2,April
Bernam River Headworks (New),1/4/2022,4,2022,2022,4,C02,Liquid Chlorine (68kg / Cylinder),2.448,8400,20563.2,April
Bernam River Headworks (New),1/2/2022,2,2022,2022,2,B01,Hydrated Lime - Powder (Bulk/Tanker),5.9,388,2289.2,February
Bernam River Headworks (New),1/2/2022,2,2022,2022,2,C02,Liquid Chlorine (68kg / Cylinder),2.924,8400,24561.6,February
Bernam River Headworks (New),1/2/2022,2,2022,2022,2,D03,Flopam FA 920 PWG (25kg / bag),0.025,13800,345,February
Bernam River Headworks (New),1/2/2022,2,2022,2022,2,F01,Sodium Silico Fluoride (25kg / bag),0.4,3600,1440,February
Bernam River Headworks (New),1/3/2022,3,2022,2022,3,A06,Aluminium Chlorohydrate (Bulk/Tanker),6.096,2400,14630.4,March
Bernam River Headworks (New),1/3/2022,3,2022,2022,3,B01,Hydrated Lime - Powder (Bulk/Tanker),6.4,388,2483.2,March
Sungai Lolo - Baru,1/1/2022,1,2022,2022,1,B04,Soda Ash (25kg / bag),0.05,1900,95,January
Sungai Lolo - Baru,1/1/2022,1,2022,2022,1,C02,Liquid Chlorine (68kg / Cylinder),0.68,8400,5712,January
Sungai Lolo - Baru,1/1/2022,1,2022,2022,1,F02,Sodium Fluoride (25kg / bag),0.25,4800,1200,January
Sungai Lolo - Baru,1/2/2022,2,2022,2022,2,B04,Soda Ash (25kg / bag),0.05,1900,95,February
Sungai Lolo - Baru,1/2/2022,2,2022,2022,2,C02,Liquid Chlorine (68kg / Cylinder),0.816,8400,6854.4,February
Sungai Lolo - Baru,1/2/2022,2,2022,2022,2,F02,Sodium Fluoride (25kg / bag),0.225,4800,1080,February
Sungai Lolo - Baru,1/11/2022,11,2022,2022,11,C02,Liquid Chlorine (68kg / Cylinder),0.952,8400,7996.8,November
Sungai Lolo - Baru,1/11/2022,11,2022,2022,11,F02,Sodium Fluoride (25kg / bag),0.25,4800,1200,November
Sungai Lolo - Baru,1/12/2022,12,2022,2022,12,C02,Liquid Chlorine (68kg / Cylinder),0.68,8400,5712,December
Sungai Lolo - Baru,1/12/2022,12,2022,2022,12,F02,Sodium Fluoride (25kg / bag),0.3,4800,1440,December
Sungai Lolo - Baru,1/12/2022,12,2022,2022,12,B04,Soda Ash (25kg / bag),0.1,1900,190,December
Sungai Lolo - Baru,1/8/2022,8,2022,2022,8,C02,Liquid Chlorine (68kg / Cylinder),0.816,8400,6854.4,August
Sungai Lolo - Baru,1/8/2022,8,2022,2022,8,F02,Sodium Fluoride (25kg / bag),0.25,4800,1200,August
Sungai Lolo - Baru,1/9/2022,9,2022,2022,9,C02,Liquid Chlorine (68kg / Cylinder),0.816,8400,6854.4,September
Sungai Lolo - Baru,1/9/2022,9,2022,2022,9,F02,Sodium Fluoride (25kg / bag),0.25,4800,1200,September
Sungai Lolo - Baru,1/10/2022,10,2022,2022,10,C02,Liquid Chlorine (68kg / Cylinder),0.816,8400,6854.4,October
Sungai Lolo - Baru,1/10/2022,10,2022,2022,10,F02,Sodium Fluoride (25kg / bag),0.275,4800,1320,October
Sungai Lolo - Baru,1/5/2022,5,2022,2022,5,C02,Liquid Chlorine (68kg / Cylinder),0.816,8400,6854.4,May
Sungai Lolo - Baru,1/5/2022,5,2022,2022,5,F02,Sodium Fluoride (25kg / bag),0.225,4800,1080,May
Sungai Lolo - Baru,1/6/2022,6,2022,2022,6,C02,Liquid Chlorine (68kg / Cylinder),0.68,8400,5712,June
Sungai Lolo - Baru,1/6/2022,6,2022,2022,6,F02,Sodium Fluoride (25kg / bag),0.225,4800,1080,June
Sungai Lolo - Baru,1/7/2022,7,2022,2022,7,C02,Liquid Chlorine (68kg / Cylinder),0.68,8400,5712,July
Sungai Lolo - Baru,1/7/2022,7,2022,2022,7,F02,Sodium Fluoride (25kg / bag),0.2,4800,960,July
Sungai Lolo - Baru,1/3/2022,3,2022,2022,3,B04,Soda Ash (25kg / bag),0.05,1900,95,March
Sungai Lolo - Baru,1/3/2022,3,2022,2022,3,C02,Liquid Chlorine (68kg / Cylinder),0.816,8400,6854.4,March
Sungai Lolo - Baru,1/3/2022,3,2022,2022,3,F02,Sodium Fluoride (25kg / bag),0.175,4800,840,March
Sungai Lolo - Baru,1/4/2022,4,2022,2022,4,B04,Soda Ash (25kg / bag),0.125,1900,237.5,April
Sungai Lolo - Baru,1/4/2022,4,2022,2022,4,C02,Liquid Chlorine (68kg / Cylinder),0.816,8400,6854.4,April
Sungai Lolo - Baru,1/4/2022,4,2022,2022,4,F02,Sodium Fluoride (25kg / bag),0.25,4800,1200,April
Sungai Selangor Fasa 2 Stream D,1/1/2022,1,2022,2022,1,A01,Liquid Aluminium Sulphate (Bulk/Tanker),678.55,398,270062.9,January
Sungai Selangor Fasa 2 Stream D,1/1/2022,1,2022,2022,1,A04,Liquid Polyaluminium Chloride Min 10% (Bulk/Tanker),321.2,698,224197.6,January
Sungai Selangor Fasa 2 Stream D,1/1/2022,1,2022,2022,1,B01,Hydrated Lime - Powder (Bulk/Tanker),325.89,388,126445.32,January
Sungai Selangor Fasa 2 Stream D,1/1/2022,1,2022,2022,1,C01,Liquid Chlorine (930kg / drum),239.037,2260,540223.62,January
Sungai Selangor Fasa 2 Stream D,1/1/2022,1,2022,2022,1,D01,Flopam FO 4290 PWG (25kg / bag),11.336,16500,187044,January
Sungai Selangor Fasa 2 Stream D,1/1/2022,1,2022,2022,1,E01,Microsand (1000kg / bag),89,700,62300,January
Sungai Selangor Fasa 2 Stream D,1/12/2022,12,2022,2022,12,A04,Liquid Polyaluminium Chloride Min 10% (Bulk/Tanker),614.76,698,429102.48,December
Sungai Selangor Fasa 2 Stream D,1/12/2022,12,2022,2022,12,B01,Hydrated Lime - Powder (Bulk/Tanker),415.29,388,161132.52,December
Sungai Selangor Fasa 2 Stream D,1/12/2022,12,2022,2022,12,C01,Liquid Chlorine (930kg / drum),244.872,2260,553410.72,December
Sungai Selangor Fasa 2 Stream D,1/12/2022,12,2022,2022,12,E01,Microsand (1000kg / bag),74,700,51800,December
Sungai Selangor Fasa 2 Stream D,1/12/2022,12,2022,2022,12,F01,Sodium Silico Fluoride (25kg / bag),25.644,3600,92318.4,December
Sungai Selangor Fasa 2 Stream D,1/12/2022,12,2022,2022,12,D01,Flopam FO 4290 PWG (25kg / bag),14.04,16500,231660,December
Sungai Selangor Fasa 2 Stream D,1/11/2022,11,2022,2022,11,B01,Hydrated Lime - Powder (Bulk/Tanker),335.7,388,130251.6,November
Sungai Selangor Fasa 2 Stream D,1/11/2022,11,2022,2022,11,C01,Liquid Chlorine (930kg / drum),221.258,2260,500043.08,November
Sungai Selangor Fasa 2 Stream D,1/11/2022,11,2022,2022,11,D01,Flopam FO 4290 PWG (25kg / bag),12.29,16500,202785,November
Sungai Selangor Fasa 2 Stream D,1/11/2022,11,2022,2022,11,E01,Microsand (1000kg / bag),63,700,44100,November
Sungai Selangor Fasa 2 Stream D,1/11/2022,11,2022,2022,11,F01,Sodium Silico Fluoride (25kg / bag),22.959,3600,82652.4,November
Sungai Selangor Fasa 2 Stream D,1/12/2022,12,2022,2022,12,A01,Liquid Aluminium Sulphate (Bulk/Tanker),653.85,398,260232.3,December
Sungai Selangor Fasa 2 Stream D,1/10/2022,10,2022,2022,10,C01,Liquid Chlorine (930kg / drum),232.278,2260,524948.28,October
Sungai Selangor Fasa 2 Stream D,1/10/2022,10,2022,2022,10,D01,Flopam FO 4290 PWG (25kg / bag),12.56,16500,207240,October
Sungai Selangor Fasa 2 Stream D,1/10/2022,10,2022,2022,10,E01,Microsand (1000kg / bag),70,700,49000,October
Sungai Selangor Fasa 2 Stream D,1/10/2022,10,2022,2022,10,F01,Sodium Silico Fluoride (25kg / bag),24.176,3600,87033.6,October
Sungai Selangor Fasa 2 Stream D,1/11/2022,11,2022,2022,11,A01,Liquid Aluminium Sulphate (Bulk/Tanker),571.7,398,227536.6,November
Sungai Selangor Fasa 2 Stream D,1/11/2022,11,2022,2022,11,A04,Liquid Polyaluminium Chloride Min 10% (Bulk/Tanker),473.05,698,330188.9,November
Sungai Selangor Fasa 2 Stream D,1/9/2022,9,2022,2022,9,D01,Flopam FO 4290 PWG (25kg / bag),12.708,16500,209682,September
Sungai Selangor Fasa 2 Stream D,1/9/2022,9,2022,2022,9,E01,Microsand (1000kg / bag),70,700,49000,September
Sungai Selangor Fasa 2 Stream D,1/9/2022,9,2022,2022,9,F01,Sodium Silico Fluoride (25kg / bag),23.459,3600,84452.4,September
Sungai Selangor Fasa 2 Stream D,1/10/2022,10,2022,2022,10,A01,Liquid Aluminium Sulphate (Bulk/Tanker),584.7,398,232710.6,October
Sungai Selangor Fasa 2 Stream D,1/10/2022,10,2022,2022,10,A04,Liquid Polyaluminium Chloride Min 10% (Bulk/Tanker),394.94,698,275668.12,October
Sungai Selangor Fasa 2 Stream D,1/10/2022,10,2022,2022,10,B01,Hydrated Lime - Powder (Bulk/Tanker),387.82,388,150474.16,October
Sungai Selangor Fasa 2 Stream D,1/8/2022,8,2022,2022,8,E01,Microsand (1000kg / bag),90,700,63000,August
Sungai Selangor Fasa 2 Stream D,1/8/2022,8,2022,2022,8,F01,Sodium Silico Fluoride (25kg / bag),21.701,3600,78123.6,August
Sungai Selangor Fasa 2 Stream D,1/9/2022,9,2022,2022,9,A01,Liquid Aluminium Sulphate (Bulk/Tanker),526.1,398,209387.8,September
Sungai Selangor Fasa 2 Stream D,1/9/2022,9,2022,2022,9,A04,Liquid Polyaluminium Chloride Min 10% (Bulk/Tanker),409.24,698,285649.52,September
Sungai Selangor Fasa 2 Stream D,1/9/2022,9,2022,2022,9,B01,Hydrated Lime - Powder (Bulk/Tanker),386.56,388,149985.28,September
Sungai Selangor Fasa 2 Stream D,1/9/2022,9,2022,2022,9,C01,Liquid Chlorine (930kg / drum),231.491,2260,523169.66,September
Sungai Selangor Fasa 2 Stream D,1/7/2022,7,2022,2022,7,F01,Sodium Silico Fluoride (25kg / bag),21.302,3600,76687.2,July
Sungai Selangor Fasa 2 Stream D,1/8/2022,8,2022,2022,8,A01,Liquid Aluminium Sulphate (Bulk/Tanker),513,398,204174,August
Sungai Selangor Fasa 2 Stream D,1/8/2022,8,2022,2022,8,A04,Liquid Polyaluminium Chloride Min 10% (Bulk/Tanker),353.14,698,246491.72,August
Sungai Selangor Fasa 2 Stream D,1/8/2022,8,2022,2022,8,B01,Hydrated Lime - Powder (Bulk/Tanker),372.98,388,144716.24,August
Sungai Selangor Fasa 2 Stream D,1/8/2022,8,2022,2022,8,C01,Liquid Chlorine (930kg / drum),243.863,2260,551130.38,August
Sungai Selangor Fasa 2 Stream D,1/8/2022,8,2022,2022,8,D01,Flopam FO 4290 PWG (25kg / bag),11.257,16500,185740.5,August
Sungai Selangor Fasa 2 Stream D,1/7/2022,7,2022,2022,7,A01,Liquid Aluminium Sulphate (Bulk/Tanker),428,398,170344,July
Sungai Selangor Fasa 2 Stream D,1/7/2022,7,2022,2022,7,A04,Liquid Polyaluminium Chloride Min 10% (Bulk/Tanker),280.75,698,195963.5,July
Sungai Selangor Fasa 2 Stream D,1/7/2022,7,2022,2022,7,B01,Hydrated Lime - Powder (Bulk/Tanker),337.33,388,130884.04,July
Sungai Selangor Fasa 2 Stream D,1/7/2022,7,2022,2022,7,C01,Liquid Chlorine (930kg / drum),234.014,2260,528871.64,July
Sungai Selangor Fasa 2 Stream D,1/7/2022,7,2022,2022,7,D01,Flopam FO 4290 PWG (25kg / bag),8.786,16500,144969,July
Sungai Selangor Fasa 2 Stream D,1/7/2022,7,2022,2022,7,E01,Microsand (1000kg / bag),113,700,79100,July
Sungai Selangor Fasa 2 Stream D,1/6/2022,6,2022,2022,6,A04,Liquid Polyaluminium Chloride Min 10% (Bulk/Tanker),319.33,698,222892.34,June
Sungai Selangor Fasa 2 Stream D,1/6/2022,6,2022,2022,6,B01,Hydrated Lime - Powder (Bulk/Tanker),319.67,388,124031.96,June
Sungai Selangor Fasa 2 Stream D,1/6/2022,6,2022,2022,6,C01,Liquid Chlorine (930kg / drum),214.4,2260,484544,June
Sungai Selangor Fasa 2 Stream D,1/6/2022,6,2022,2022,6,D01,Flopam FO 4290 PWG (25kg / bag),10.442,16500,172293,June
Sungai Selangor Fasa 2 Stream D,1/6/2022,6,2022,2022,6,E01,Microsand (1000kg / bag),83,700,58100,June
Sungai Selangor Fasa 2 Stream D,1/6/2022,6,2022,2022,6,F01,Sodium Silico Fluoride (25kg / bag),21.872,3600,78739.2,June
Sungai Selangor Fasa 2 Stream D,1/5/2022,5,2022,2022,5,B01,Hydrated Lime - Powder (Bulk/Tanker),332.05,388,128835.4,May
Sungai Selangor Fasa 2 Stream D,1/5/2022,5,2022,2022,5,C01,Liquid Chlorine (930kg / drum),218.357,2260,493486.82,May
Sungai Selangor Fasa 2 Stream D,1/5/2022,5,2022,2022,5,D01,Flopam FO 4290 PWG (25kg / bag),10.333,16500,170494.5,May
Sungai Selangor Fasa 2 Stream D,1/5/2022,5,2022,2022,5,E01,Microsand (1000kg / bag),72,700,50400,May
