,wtp,Date,Activated Carbon _avg,Aluminium Chlorohydrate _avg,Flopam AH 912 PWG _avg,Flopam FA 920 PWG _avg,Flopam FL 4520 PWG _avg,Flopam FO 4190 PWG _avg,Flopam FO 4290 PWG _avg,Hydrated Lime _avg,Hydrated Lime (Intermediate) _avg,Hydrated Lime (Post) _avg,Hydrated Lime (Powder) _avg,Hydrated Lime (Powder) (Intermediate) _avg,Hydrated Lime (Powder) (Post) _avg,Hydrated Lime (Powder) (Pre) _avg,Hydrated Lime (Pre) _avg,Kibbled Aluminium Sulphate _avg,Liquid Aluminium Sulphate _avg,Liquid Chlorine _avg,Liquid Chlorine (Intermediate) _avg,Liquid Chlorine (Post) _avg,Liquid Chlorine (Pre) _avg,Liquid Polyaluminium Chloride _avg,Microsand _avg,Modified Liquid Alum _avg,Polymer Tianfloc C3080 _avg,Potassium Permanganate _avg,Soda Ash _avg,Soda Ash (Post) _avg,Soda Ash (Pre) _avg,Sodium Aluminosilicate _avg,Sodium Fluoride _avg,Sodium Hypochlorite _avg,Sodium Silico Fluoride _avg,Superfloc C 591 PWG _avg,Activated Carbon _max,Aluminium Chlorohydrate _max,Flopam AH 912 PWG _max,Flopam FA 920 PWG _max,Flopam FL 4520 PWG _max,Flopam FO 4190 PWG _max,Flopam FO 4290 PWG _max,Hydrated Lime _max,Hydrated Lime (Intermediate) _max,Hydrated Lime (Post) _max,Hydrated Lime (Powder) _max,Hydrated Lime (Powder) (Intermediate) _max,Hydrated Lime (Powder) (Post) _max,Hydrated Lime (Powder) (Pre) _max,Hydrated Lime (Pre) _max,Kibbled Aluminium Sulphate _max,Liquid Aluminium Sulphate _max,Liquid Chlorine _max,Liquid Chlorine (Intermediate) _max,Liquid Chlorine (Post) _max,Liquid Chlorine (Pre) _max,Liquid Polyaluminium Chloride _max,Microsand _max,Modified Liquid Alum _max,Polymer Tianfloc C3080 _max,Potassium Permanganate _max,Soda Ash _max,Soda Ash (Post) _max,Soda Ash (Pre) _max,Sodium Aluminosilicate _max,Sodium Fluoride _max,Sodium Hypochlorite _max,Sodium Silico Fluoride _max,Superfloc C 591 PWG _max,Activated Carbon _min,Aluminium Chlorohydrate _min,Flopam AH 912 PWG _min,Flopam FA 920 PWG _min,Flopam FL 4520 PWG _min,Flopam FO 4190 PWG _min,Flopam FO 4290 PWG _min,Hydrated Lime _min,Hydrated Lime (Intermediate) _min,Hydrated Lime (Post) _min,Hydrated Lime (Powder) _min,Hydrated Lime (Powder) (Intermediate) _min,Hydrated Lime (Powder) (Post) _min,Hydrated Lime (Powder) (Pre) _min,Hydrated Lime (Pre) _min,Kibbled Aluminium Sulphate _min,Liquid Aluminium Sulphate _min,Liquid Chlorine _min,Liquid Chlorine (Intermediate) _min,Liquid Chlorine (Post) _min,Liquid Chlorine (Pre) _min,Liquid Polyaluminium Chloride _min,Microsand _min,Modified Liquid Alum _min,Polymer Tianfloc C3080 _min,Potassium Permanganate _min,Soda Ash _min,Soda Ash (Post) _min,Soda Ash (Pre) _min,Sodium Aluminosilicate _min,Sodium Fluoride _min,Sodium Hypochlorite _min,Sodium Silico Fluoride _min,Superfloc C 591 PWG _min
6098,Semenyih 2 ,3/12/2021,0.0,,,,0.0,,,,0.0,12.85,,,,,0.0,,,,0.0,4.32,1.14,42.42,,,,,,,,,,,0.66,,0.0,,,,0.0,,,,0.0,17.2,,,,,0.0,,,,0.0,4.8,1.2,49.0,,,,,,,,,,,1.02,,0.0,,,,0.0,,,,0.0,9.74,,,,,0.0,,,,0.0,3.6,1.1,35.0,,,,,,,,,,,0.18,
6099,Semenyih 2 ,3/2/2021,,,,,0.0,,,,0.0,4.63,,,,,0.0,,,,3.27,1.82,1.16,37.08,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,4.89,,,,,0.0,,,,3.6,2.7,1.3,44.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,3.2,1.6,1.1,34.0,,,,,,,,,,,0.45,
6100,Semenyih 2 ,3/3/2021,,,,,0.0,,,,0.0,2.96,,,,,0.0,,,,3.14,2.15,1.11,34.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,3.2,2.3,1.2,37.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,2.0,,,,,0.0,,,,3.1,2.0,1.1,27.0,,,,,,,,,,,0.45,
6101,Semenyih 2 ,3/4/2021,,,,,0.0,,,,0.0,4.03,,,,,0.0,,,,3.2,3.72,1.13,41.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,3.2,5.2,1.2,41.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,3.85,,,,,0.0,,,,3.2,2.3,1.1,41.0,,,,,,,,,,,0.45,
6102,Semenyih 2 ,3/5/2021,,,,,0.0,,,,0.0,3.45,,,,,0.0,,,,0.0,5.19,1.14,46.0,,,,,,,,,,,0.41,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,0.0,6.4,1.2,46.0,,,,,,,,,,,0.42,,,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,0.0,4.6,1.1,46.0,,,,,,,,,,,0.38,
6103,Semenyih 2 ,3/6/2021,,,,,0.0,,,,0.0,3.08,,,,,0.0,,,,0.0,4.7,1.13,46.0,,,,,,,,,,,0.44,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,0.0,5.0,1.2,46.0,,,,,,,,,,,0.48,,,,,,0.0,,,,0.0,2.4,,,,,0.0,,,,0.0,4.4,1.1,46.0,,,,,,,,,,,0.41,
6104,Semenyih 2 ,3/7/2021,,,,,0.0,,,,0.0,3.45,,,,,0.0,,,,0.0,5.8,1.15,46.0,,,,,,,,,,,0.43,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,0.0,7.2,1.2,46.0,,,,,,,,,,,0.5,,,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,0.0,5.4,1.1,46.0,,,,,,,,,,,0.38,
6105,Semenyih 2 ,3/8/2021,,,,,0.0,,,,0.0,3.29,,,,,0.0,,,,0.0,4.9,1.14,46.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,0.0,5.2,1.2,46.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,0.0,4.3,1.1,46.0,,,,,,,,,,,0.45,
6106,Semenyih 2 ,3/9/2021,,,,,0.0,,,,0.0,3.29,,,,,0.0,,,,0.0,5.56,1.14,46.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,0.0,6.1,1.2,46.0,,,,,,,,,,,0.46,,,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,0.0,4.8,1.1,46.0,,,,,,,,,,,0.45,
6107,Semenyih 2 ,30/1/2021,,,,,0.0,,,,0.0,4.59,,,,,0.0,,,,3.18,1.8,1.15,36.5,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,5.36,,,,,0.0,,,,3.2,2.0,1.2,39.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,3.85,,,,,0.0,,,,3.1,1.4,1.1,34.0,,,,,,,,,,,0.45,
6108,Semenyih 2 ,30/10/2021,0.97,,,,0.0,,,,0.0,6.54,,,,,0.0,,,,0.0,5.43,1.13,54.92,,,,,,,,,,,0.49,,1.0,,,,0.0,,,,0.0,9.2,,,,,0.0,,,,0.0,6.0,1.2,80.0,,,,,,,,,,,0.93,,0.9,,,,0.0,,,,0.0,5.21,,,,,0.0,,,,0.0,5.2,1.1,43.0,,,,,,,,,,,0.2,
6109,Semenyih 2 ,30/11/2021,0.0,,,,0.0,,,,0.0,12.23,,,,,0.0,,,,0.0,5.35,1.13,42.83,,,,,,,,,,,0.41,,0.0,,,,0.0,,,,0.0,17.2,,,,,0.0,,,,0.0,6.8,1.2,54.0,,,,,,,,,,,0.82,,0.0,,,,0.0,,,,0.0,9.74,,,,,0.0,,,,0.0,3.8,1.1,27.0,,,,,,,,,,,0.17,
6110,Semenyih 2 ,30/12/2021,0.0,,,,0.0,,,,0.0,12.23,,,,,0.0,,,,0.0,3.53,1.13,30.67,,,,,,,,,,,0.28,,0.0,,,,0.0,,,,0.0,17.2,,,,,0.0,,,,0.0,4.3,1.2,36.0,,,,,,,,,,,0.43,,0.0,,,,0.0,,,,0.0,9.74,,,,,0.0,,,,0.0,2.3,1.1,25.0,,,,,,,,,,,0.18,
6111,Semenyih 2 ,30/3/2021,,,,,0.0,,,,0.0,3.63,,,,,0.0,,,,3.2,4.93,1.14,41.0,,,,,,,,,,,0.44,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,3.2,7.2,1.2,41.0,,,,,,,,,,,0.51,,,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,3.2,3.6,1.1,41.0,,,,,,,,,,,0.35,
6112,Semenyih 2 ,30/4/2021,,,,,0.0,,,,0.0,4.08,,,,,0.0,,,,0.0,5.17,1.14,52.0,,,,,,,,,,,0.47,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,0.0,6.4,1.2,52.0,,,,,,,,,,,0.47,,,,,,0.0,,,,0.0,3.85,,,,,0.0,,,,0.0,4.8,1.1,52.0,,,,,,,,,,,0.45,
6113,Semenyih 2 ,30/5/2021,,,,,0.0,,,,0.0,2.76,,,,,0.0,,,,0.0,4.52,1.13,46.0,,,,,,,,,,,0.48,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,0.0,4.8,1.2,46.0,,,,,,,,,,,0.51,,,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,0.0,4.0,1.1,46.0,,,,,,,,,,,0.43,
6114,Semenyih 2 ,30/6/2021,,,,,0.0,,,,0.0,3.29,,,,,0.0,,,,0.0,5.57,1.14,46.0,,,,,,,,,,,0.42,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,0.0,5.9,1.2,46.0,,,,,,,,,,,0.44,,,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,0.0,5.4,1.1,46.0,,,,,,,,,,,0.35,
6115,Semenyih 2 ,30/7/2021,,,,,0.0,,,,0.0,3.45,,,,,0.0,,,,0.0,4.9,1.15,46.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,0.0,5.7,1.2,46.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,0.0,3.6,1.1,46.0,,,,,,,,,,,0.45,
6116,Semenyih 2 ,30/8/2021,,,,,0.0,,,,0.0,3.45,,,,,0.0,,,,0.0,6.16,1.15,46.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,0.0,7.4,1.2,46.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,0.0,6.0,1.1,46.0,,,,,,,,,,,0.45,
6117,Semenyih 2 ,30/9/2021,,,,,0.0,,,,0.0,3.9,,,,,0.0,,,,0.0,4.77,1.15,51.0,,,,,,,,,,,0.44,,,,,,0.0,,,,0.0,5.21,,,,,0.0,,,,0.0,5.2,1.2,51.0,,,,,,,,,,,0.46,,,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,0.0,4.5,1.1,51.0,,,,,,,,,,,0.41,
6118,Semenyih 2 ,31/1/2021,,,,,0.0,,,,0.0,4.8,,,,,0.0,,,,3.2,1.88,1.13,34.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,5.36,,,,,0.0,,,,3.2,2.1,1.2,37.0,,,,,,,,,,,0.55,,,,,,0.0,,,,0.0,3.85,,,,,0.0,,,,3.2,1.4,1.1,32.0,,,,,,,,,,,0.4,
6119,Semenyih 2 ,31/10/2021,0.97,,,,0.0,,,,0.0,9.59,,,,,0.0,,,,0.0,5.24,1.13,61.25,,,,,,,,,,,0.57,,1.0,,,,0.0,,,,0.0,14.4,,,,,0.0,,,,0.0,5.6,1.2,106.0,,,,,,,,,,,1.05,,0.9,,,,0.0,,,,0.0,5.21,,,,,0.0,,,,0.0,4.4,1.1,47.0,,,,,,,,,,,0.21,
6120,Semenyih 2 ,31/12/2021,0.0,,,,0.0,,,,0.0,11.94,,,,,0.0,,,,0.0,4.25,1.25,33.92,,,,,,,,,,,0.26,,0.0,,,,0.0,,,,0.0,17.2,,,,,0.0,,,,0.0,6.3,1.7,40.0,,,,,,,,,,,0.35,,0.0,,,,0.0,,,,0.0,8.6,,,,,0.0,,,,0.0,2.3,1.0,27.0,,,,,,,,,,,0.19,
6121,Semenyih 2 ,31/3/2021,,,,,0.0,,,,0.0,3.74,,,,,0.0,,,,3.2,3.68,1.13,41.0,,,,,,,,,,,0.42,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,3.2,5.2,1.2,41.0,,,,,,,,,,,0.51,,,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,3.2,2.7,1.1,41.0,,,,,,,,,,,0.29,
6122,Semenyih 2 ,31/5/2021,,,,,0.0,,,,0.0,3.01,,,,,0.0,,,,0.0,4.73,1.13,46.0,,,,,,,,,,,0.42,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,0.0,4.8,1.2,46.0,,,,,,,,,,,0.48,,,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,0.0,4.4,1.1,46.0,,,,,,,,,,,0.33,
6123,Semenyih 2 ,31/7/2021,,,,,0.0,,,,0.0,3.29,,,,,0.0,,,,0.0,4.98,1.14,46.0,,,,,,,,,,,0.46,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,0.0,5.7,1.2,46.0,,,,,,,,,,,0.48,,,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,0.0,3.4,1.1,46.0,,,,,,,,,,,0.45,
6124,Semenyih 2 ,31/8/2021,,,,,0.0,,,,0.0,3.45,,,,,0.0,,,,0.0,6.03,1.15,46.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,0.0,6.8,1.2,46.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,0.0,5.6,1.1,46.0,,,,,,,,,,,0.45,
6125,Semenyih 2 ,4/1/2021,,,,,0.0,,,,0.0,5.35,,,,,0.0,,,,3.2,1.97,1.16,36.67,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,5.84,,,,,0.0,,,,3.2,2.4,1.2,40.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,4.66,,,,,0.0,,,,3.2,1.6,1.1,32.0,,,,,,,,,,,0.45,
6126,Semenyih 2 ,4/10/2021,0.95,,,,0.0,,,,0.0,3.45,,,,,0.0,,,,0.0,5.2,1.15,39.92,,,,,,,,,,,0.44,,1.0,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,0.0,5.2,1.2,42.0,,,,,,,,,,,0.45,,0.9,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,0.0,5.2,1.1,38.0,,,,,,,,,,,0.42,
6127,Semenyih 2 ,4/11/2021,0.0,,,,0.0,,,,0.0,7.21,,,,,0.0,,,,0.0,4.69,1.15,54.33,,,,,,,,,,,0.35,,0.0,,,,0.0,,,,0.0,9.2,,,,,0.0,,,,0.0,5.6,1.2,89.0,,,,,,,,,,,0.68,,0.0,,,,0.0,,,,0.0,5.21,,,,,0.0,,,,0.0,3.8,1.1,34.0,,,,,,,,,,,0.17,
6128,Semenyih 2 ,4/12/2021,0.0,,,,0.0,,,,0.0,12.23,,,,,0.0,,,,0.0,4.2,1.13,41.58,,,,,,,,,,,0.96,,0.0,,,,0.0,,,,0.0,17.2,,,,,0.0,,,,0.0,6.4,1.2,48.0,,,,,,,,,,,1.18,,0.0,,,,0.0,,,,0.0,9.74,,,,,0.0,,,,0.0,3.6,1.1,33.0,,,,,,,,,,,0.83,
6129,Semenyih 2 ,4/2/2021,,,,,0.0,,,,0.0,4.53,,,,,0.0,,,,3.2,1.92,1.15,45.83,,,,,,,,,,,0.44,,,,,,0.0,,,,0.0,4.66,,,,,0.0,,,,3.2,2.0,1.2,48.0,,,,,,,,,,,0.5,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,3.2,1.8,1.1,34.0,,,,,,,,,,,0.4,
6130,Semenyih 2 ,4/3/2021,,,,,0.0,,,,0.0,3.24,,,,,0.0,,,,3.28,1.98,1.18,38.75,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,4.98,,,,,0.0,,,,3.6,2.4,1.4,42.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,3.2,1.6,1.1,36.0,,,,,,,,,,,0.43,
6131,Semenyih 2 ,4/4/2021,,,,,0.0,,,,0.0,4.03,,,,,0.0,,,,3.2,3.4,1.13,41.0,,,,,,,,,,,0.44,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,3.2,4.3,1.2,41.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,3.85,,,,,0.0,,,,3.2,2.9,1.1,41.0,,,,,,,,,,,0.4,
6132,Semenyih 2 ,4/5/2021,,,,,0.0,,,,0.0,3.64,,,,,0.0,,,,0.0,4.67,1.13,46.0,,,,,,,,,,,0.41,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,0.0,5.2,1.2,46.0,,,,,,,,,,,0.42,,,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,0.0,4.1,1.1,46.0,,,,,,,,,,,0.38,
6133,Semenyih 2 ,4/6/2021,,,,,0.0,,,,0.0,3.13,,,,,0.0,,,,0.0,4.73,1.13,46.0,,,,,,,,,,,0.39,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,0.0,4.8,1.2,46.0,,,,,,,,,,,0.42,,,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,0.0,4.4,1.1,46.0,,,,,,,,,,,0.35,
6134,Semenyih 2 ,4/7/2021,,,,,0.0,,,,0.0,3.45,,,,,0.0,,,,0.0,5.85,1.15,46.0,,,,,,,,,,,0.43,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,0.0,6.4,1.2,46.0,,,,,,,,,,,0.48,,,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,0.0,5.2,1.1,46.0,,,,,,,,,,,0.4,
6135,Semenyih 2 ,4/8/2021,,,,,0.0,,,,0.0,3.29,,,,,0.0,,,,0.0,4.97,1.14,46.0,,,,,,,,,,,0.42,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,0.0,5.6,1.2,46.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,0.0,3.6,1.1,46.0,,,,,,,,,,,0.4,
6136,Semenyih 2 ,4/9/2021,,,,,0.0,,,,0.0,3.29,,,,,0.0,,,,0.0,5.76,1.14,46.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,0.0,6.0,1.2,46.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,0.0,5.6,1.1,46.0,,,,,,,,,,,0.45,
6137,Semenyih 2 ,5/1/2021,,,,,0.0,,,,0.0,4.88,,,,,0.0,,,,3.2,1.93,1.14,31.58,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,5.84,,,,,0.0,,,,3.2,2.4,1.2,34.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,3.85,,,,,0.0,,,,3.2,1.6,1.1,29.0,,,,,,,,,,,0.45,
6138,Semenyih 2 ,5/10/2021,0.95,,,,0.0,,,,0.0,4.35,,,,,0.0,,,,0.0,5.2,1.15,41.0,,,,,,,,,,,0.44,,1.0,,,,0.0,,,,0.0,5.21,,,,,0.0,,,,0.0,5.2,1.2,41.0,,,,,,,,,,,0.45,,0.9,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,0.0,5.2,1.1,41.0,,,,,,,,,,,0.42,
6139,Semenyih 2 ,5/11/2021,0.0,,,,0.0,,,,0.0,6.87,,,,,0.0,,,,0.0,4.68,1.13,48.0,,,,,,,,,,,0.37,,0.0,,,,0.0,,,,0.0,9.2,,,,,0.0,,,,0.0,5.6,1.2,57.0,,,,,,,,,,,0.57,,0.0,,,,0.0,,,,0.0,5.21,,,,,0.0,,,,0.0,3.8,1.1,38.0,,,,,,,,,,,0.21,
6140,Semenyih 2 ,5/12/2021,0.0,,,,0.0,,,,0.0,13.47,,,,,0.0,,,,0.0,4.7,1.15,35.75,,,,,,,,,,,0.76,,0.0,,,,0.0,,,,0.0,17.2,,,,,0.0,,,,0.0,5.6,1.2,44.0,,,,,,,,,,,1.04,,0.0,,,,0.0,,,,0.0,9.74,,,,,0.0,,,,0.0,3.4,1.1,28.0,,,,,,,,,,,0.26,
6141,Semenyih 2 ,5/2/2021,,,,,0.0,,,,0.0,4.13,,,,,0.0,,,,3.2,1.7,1.15,49.33,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,3.2,1.8,1.2,54.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,3.85,,,,,0.0,,,,3.2,1.6,1.1,38.0,,,,,,,,,,,0.45,
6142,Semenyih 2 ,5/3/2021,,,,,0.0,,,,0.0,3.15,,,,,0.0,,,,3.23,2.14,1.15,37.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,3.4,2.4,1.2,38.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,3.2,1.8,1.1,36.0,,,,,,,,,,,0.43,
6143,Semenyih 2 ,5/4/2021,,,,,0.0,,,,0.0,4.03,,,,,0.0,,,,3.2,3.3,1.13,41.0,,,,,,,,,,,0.43,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,3.2,4.8,1.2,41.0,,,,,,,,,,,0.51,,,,,,0.0,,,,0.0,3.85,,,,,0.0,,,,3.2,2.0,1.1,41.0,,,,,,,,,,,0.33,
6144,Semenyih 2 ,5/5/2021,,,,,0.0,,,,0.0,3.55,,,,,0.0,,,,0.0,5.1,1.14,46.0,,,,,,,,,,,0.43,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,0.0,5.2,1.2,46.0,,,,,,,,,,,0.46,,,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,0.0,4.8,1.1,46.0,,,,,,,,,,,0.42,
6145,Semenyih 2 ,5/6/2021,,,,,0.0,,,,0.0,2.98,,,,,0.0,,,,0.0,4.38,1.13,46.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,0.0,4.6,1.2,46.0,,,,,,,,,,,0.47,,,,,,0.0,,,,0.0,2.4,,,,,0.0,,,,0.0,4.0,1.1,46.0,,,,,,,,,,,0.41,
6146,Semenyih 2 ,5/7/2021,,,,,0.0,,,,0.0,3.45,,,,,0.0,,,,0.0,5.81,1.15,46.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,0.0,6.4,1.2,46.0,,,,,,,,,,,0.47,,,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,0.0,5.4,1.1,46.0,,,,,,,,,,,0.41,
6147,Semenyih 2 ,5/8/2021,,,,,0.0,,,,0.0,3.45,,,,,0.0,,,,0.0,4.85,1.15,46.0,,,,,,,,,,,0.43,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,0.0,5.2,1.2,46.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,0.0,4.4,1.1,46.0,,,,,,,,,,,0.4,
6148,Semenyih 2 ,5/9/2021,,,,,0.0,,,,0.0,3.29,,,,,0.0,,,,0.0,5.28,1.14,46.0,,,,,,,,,,,0.4,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,0.0,5.7,1.2,46.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,0.0,4.8,1.1,46.0,,,,,,,,,,,0.35,
6149,Semenyih 2 ,6/1/2021,,,,,0.0,,,,0.0,4.51,,,,,0.0,,,,3.2,1.83,1.13,32.08,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,5.84,,,,,0.0,,,,3.2,2.4,1.2,34.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,3.85,,,,,0.0,,,,3.2,1.6,1.1,29.0,,,,,,,,,,,0.45,
6150,Semenyih 2 ,6/10/2021,0.95,,,,0.0,,,,0.0,6.99,,,,,0.0,,,,0.0,4.83,1.15,41.0,,,,,,,,,,,0.42,,1.0,,,,0.0,,,,0.0,9.2,,,,,0.0,,,,0.0,5.2,1.2,41.0,,,,,,,,,,,0.45,,0.9,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,0.0,4.0,1.1,41.0,,,,,,,,,,,0.38,
6151,Semenyih 2 ,6/11/2021,0.0,,,,0.0,,,,0.0,6.87,,,,,0.0,,,,0.0,4.71,1.14,47.75,,,,,,,,,,,0.4,,0.0,,,,0.0,,,,0.0,9.2,,,,,0.0,,,,0.0,5.0,1.2,55.0,,,,,,,,,,,0.63,,0.0,,,,0.0,,,,0.0,5.21,,,,,0.0,,,,0.0,4.5,1.1,40.0,,,,,,,,,,,0.21,
6152,Semenyih 2 ,6/12/2021,0.0,,,,0.0,,,,0.0,11.62,,,,,0.0,,,,0.0,3.55,1.13,37.75,,,,,,,,,,,0.76,,0.0,,,,0.0,,,,0.0,17.2,,,,,0.0,,,,0.0,4.0,1.2,44.0,,,,,,,,,,,1.05,,0.0,,,,0.0,,,,0.0,2.46,,,,,0.0,,,,0.0,3.2,1.1,24.0,,,,,,,,,,,0.32,
6153,Semenyih 2 ,6/2/2021,,,,,0.0,,,,0.0,4.53,,,,,0.0,,,,3.2,1.62,1.15,46.67,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,6.8,,,,,0.0,,,,3.2,1.8,1.2,53.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,3.85,,,,,0.0,,,,3.2,1.6,1.1,42.0,,,,,,,,,,,0.45,
6154,Semenyih 2 ,6/3/2021,,,,,0.0,,,,0.0,3.29,,,,,0.0,,,,3.2,2.34,1.14,36.5,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,3.2,2.4,1.2,38.0,,,,,,,,,,,0.45,,,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,3.2,2.3,1.1,36.0,,,,,,,,,,,0.45,
6155,Semenyih 2 ,6/4/2021,,,,,0.0,,,,0.0,4.03,,,,,0.0,,,,3.2,2.94,1.13,41.0,,,,,,,,,,,0.42,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,3.2,3.2,1.2,41.0,,,,,,,,,,,0.48,,,,,,0.0,,,,0.0,3.85,,,,,0.0,,,,3.2,2.7,1.1,41.0,,,,,,,,,,,0.33,
6156,Semenyih 2 ,6/5/2021,,,,,0.0,,,,0.0,3.29,,,,,0.0,,,,0.0,4.95,1.14,46.0,,,,,,,,,,,0.42,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,0.0,5.2,1.2,46.0,,,,,,,,,,,0.42,,,,,,0.0,,,,0.0,2.49,,,,,0.0,,,,0.0,4.6,1.1,46.0,,,,,,,,,,,0.42,
6157,Semenyih 2 ,6/6/2021,,,,,0.0,,,,0.0,3.22,,,,,0.0,,,,0.0,4.24,1.14,46.0,,,,,,,,,,,0.44,,,,,,0.0,,,,0.0,4.4,,,,,0.0,,,,0.0,4.7,1.2,46.0,,,,,,,,,,,0.47,,,,,,0.0,,,,0.0,2.4,,,,,0.0,,,,0.0,3.9,1.1,46.0,,,,,,,,,,,0.39,
