WTP,TestDate,RawWaterTotalViolation,wqc_raw_total_min,wqc_raw_total_avg,wqc_raw_total_max
Langat 2,19/3/21,Color,0,0,0
Langat 2,19/3/21,pH,0,0,0
Langat 2,19/3/21,Ammonia (NH4),0,0,0
Langat 2,19/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,19/3/21,Manganese (Mn),0,0,0
Langat 2,20/3/21,Turbidity,0,0,0
Langat 2,20/3/21,Color,0,0,0
Langat 2,20/3/21,pH,0,0,0
Langat 2,20/3/21,Ammonia (NH4),0,0,0
Langat 2,20/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,20/3/21,Manganese (Mn),0,0,0
Langat 2,21/3/21,Turbidity,0,0,0
Langat 2,21/3/21,Color,0,0,0
Langat 2,21/3/21,pH,0,0,0
Langat 2,21/3/21,Ammonia (NH4),0,0,0
Langat 2,21/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,21/3/21,Manganese (Mn),0,0,0
Langat 2,22/3/21,Turbidity,0,0,0
Langat 2,22/3/21,Color,0,0,0
Langat 2,22/3/21,pH,0,0,0
Langat 2,22/3/21,Ammonia (NH4),0,0,0
Langat 2,22/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,22/3/21,Manganese (Mn),0,0,0
Langat 2,23/3/21,Turbidity,0,0,0
Langat 2,23/3/21,Color,0,0,0
Langat 2,23/3/21,pH,0,0,0
Langat 2,23/3/21,Ammonia (NH4),0,0,0
Langat 2,23/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,23/3/21,Manganese (Mn),0,0,0
Langat 2,24/3/21,Turbidity,0,0,0
Langat 2,24/3/21,Color,0,0,0
Langat 2,24/3/21,pH,0,0,0
Langat 2,24/3/21,Ammonia (NH4),0,0,0
Langat 2,24/3/21,Ferum/Iron (Fe),0,0,0
Langat 2,24/3/21,Manganese (Mn),0,0,0
Langat 2,25/3/21,Turbidity,0,0,0
Langat 2,25/3/21,Color,0,0,0
Langat 2,25/3/21,pH,0,0,0
Langat 2,25/3/21,Ammonia (NH4),0,0,0
